date;tavg;tmin;tmax;prcp;wdir;wspd;wpgt;pres;city
19/06/2022;19.9;17.1;23.3;1;276;14.2;;1012.6;Óbidos
20/06/2022;18.6;15.2;22.1;0;325;17.4;;1015.2;Óbidos
21/06/2022;18.5;15.3;22.8;0.7;286;12.7;;1014.1;Óbidos
22/06/2022;18.8;16.6;23;1.3;277;12;;1013.5;Óbidos
23/06/2022;19.2;16.5;24;0.7;262;9.9;;1015.9;Óbidos
24/06/2022;19.7;16.4;24;0.3;304;10.2;;1018.4;Óbidos
25/06/2022;19.4;16.9;22.7;0;328;16.7;;1016.1;Óbidos
26/06/2022;18.1;15.3;21.6;0;340;19.1;;1016.3;Óbidos
27/06/2022;18.8;15.5;24;0;347;24;;1019.9;Óbidos
28/06/2022;19.8;15.4;27;0;346;23;;1019.8;Óbidos
29/06/2022;19.4;16.8;23.1;0;350;22.3;;1018.1;Óbidos
30/06/2022;18.8;15.4;24.3;0;351;25.9;;1016.9;Óbidos
01/07/2022;20.8;15.7;27.5;0;342;22.3;;1016;Óbidos
02/07/2022;22.6;16.7;30.3;0;328;15.8;;1015.5;Óbidos
03/07/2022;22.5;18.4;29.2;0;308;11.7;;1016.6;Óbidos
04/07/2022;21.2;18.4;26;0;272;10.6;;1017.8;Óbidos
05/07/2022;21.7;17.5;29.6;0;312;12.6;;1017.4;Óbidos
06/07/2022;23.3;18.1;32;0;291;12.7;;1019;Óbidos
07/07/2022;28.6;22.6;37;0;13;16.8;;1019.7;Óbidos
08/07/2022;31.5;25.1;40;0;21;14.7;;1019;Óbidos
09/07/2022;30.8;24.8;38.6;0;331;13.9;;1017.8;Óbidos
10/07/2022;27.9;22;35;0;336;19;;1015.4;Óbidos
11/07/2022;24.2;19.1;33.8;0;348;17;;1012.2;Óbidos
12/07/2022;27.9;21;37.5;0;359;11.6;;1012.9;Óbidos
13/07/2022;30.6;23.8;41.1;0;10;8.6;;1015.6;Óbidos
14/07/2022;28.1;22.8;35;0;239;9.1;;1015.1;Óbidos
15/07/2022;26.9;22.5;35.2;0;275;10.9;;1012.7;Óbidos
16/07/2022;25.6;19.1;34.4;0;323;10.9;;1014;Óbidos
17/07/2022;24.6;19.5;32.5;0;289;11;;1014.9;Óbidos
18/07/2022;22.8;19.1;28.2;0;251;12.9;;1017.1;Óbidos
19/07/2022;22.8;19.1;29;0;342;15.2;;1019.3;Óbidos
20/07/2022;23.9;18;33;0;348;19.1;;1018.2;Óbidos
21/07/2022;23.3;18.7;30;0;324;18;;1017.1;Óbidos
22/07/2022;23.4;18.4;33;0;355;16.3;;1017.1;Óbidos
23/07/2022;24.7;18.4;34.3;0;327;14.4;;1016.8;Óbidos
24/07/2022;23.7;18.4;33.4;0;337;15.2;;1018.4;Óbidos
25/07/2022;24.1;17.5;33;0;349;17.9;;1019.4;Óbidos
26/07/2022;24;19.6;31;0;345;20.9;;1018.6;Óbidos
27/07/2022;21.9;17.8;29;0;343;21.8;;1016.3;Óbidos
28/07/2022;22.8;18.6;29;0;349;21.3;;1015.2;Óbidos
29/07/2022;22.9;18.3;29;0;349;22.8;;1015.6;Óbidos
30/07/2022;26.1;19.2;35.3;0;312;12.5;;1014.5;Óbidos
31/07/2022;28.1;21.4;36.8;0;292;9.8;;1014.5;Óbidos
01/08/2022;26.1;21;36;0;285;12.4;;1014.3;Óbidos
02/08/2022;23.1;19;30.1;0;277;12.1;;1014.1;Óbidos
03/08/2022;22.8;19.7;28;0;337;16.7;;1013.4;Óbidos
04/08/2022;21.8;19.4;27;0;340;17.8;;1013.7;Óbidos
05/08/2022;21.8;19.3;27.3;0;315;14;;1014.8;Óbidos
06/08/2022;22.4;19;28.2;0;263;9.7;;1015.7;Óbidos
07/08/2022;21.8;17.7;27.2;0;256;8.6;;1015.1;Óbidos
08/08/2022;22.1;18.1;27.3;0;277;10.1;;1015.1;Óbidos
09/08/2022;22.8;18;31;0;312;10;;1014.9;Óbidos
10/08/2022;22.4;19;28;0;232;8.8;;1013.5;Óbidos
11/08/2022;22;18.4;27;0;227;9.5;;1014.6;Óbidos
12/08/2022;23.1;18.7;30;0;323;12.3;;1014.8;Óbidos
13/08/2022;22.7;18.3;29.1;0;317;12.9;;1014.1;Óbidos
14/08/2022;22.1;18.1;27.4;0;340;15.3;;1014.8;Óbidos
15/08/2022;22.5;18.7;28.1;0;323;16.1;;1013.4;Óbidos
16/08/2022;22;19.2;26;0.1;336;16.8;;1013.8;Óbidos
17/08/2022;20.8;17.8;26;0;350;26.4;;1015.9;Óbidos
18/08/2022;23.4;17.4;32;0;357;17.6;;1015.8;Óbidos
19/08/2022;28.1;21.7;37;0;13;16;;1015.6;Óbidos
20/08/2022;26.5;20.3;34.4;0;337;17;;1016.8;Óbidos
21/08/2022;22.3;18.5;28.2;0;338;24.4;;1019;Óbidos
22/08/2022;24;18.3;33;0;335;20.2;;1013.9;Óbidos
23/08/2022;24.3;19.5;32.9;0;316;15.1;;1011.1;Óbidos
24/08/2022;21.9;19;27;0;335;17.6;;1014;Óbidos
25/08/2022;22.3;19.5;28.5;0;346;19.8;;1016.2;Óbidos
26/08/2022;21.8;17.8;28;0;318;15.8;;1013.4;Óbidos
27/08/2022;22.1;17.7;28.7;0;273;8.1;;1010.3;Óbidos
28/08/2022;21.6;17.5;27;0;222;8.7;;1010.5;Óbidos
29/08/2022;21.5;18.1;26.9;0;223;11.9;;1014.6;Óbidos
30/08/2022;21.9;18.2;28;0;334;12;;1018.6;Óbidos
31/08/2022;21.7;17.4;29;0;345;14.3;;1019.6;Óbidos
01/09/2022;21.6;16.9;29;0;335;14.1;;1017.3;Óbidos
02/09/2022;21.4;17.6;26.5;0;334;13.3;;1016.9;Óbidos
03/09/2022;20.4;16.5;25.7;0;320;12.9;;1016.6;Óbidos
04/09/2022;20.7;16.2;25.7;0;240;10.8;;1018.4;Óbidos
05/09/2022;22.3;19.2;28;0;228;12.8;;1020.2;Óbidos
06/09/2022;22.3;17.8;28;0;280;10.2;;1020.5;Óbidos
07/09/2022;21.5;18;26.5;0;277;9.1;;1018.6;Óbidos
08/09/2022;23.4;20.6;27.2;0;272;11.6;;1017.9;Óbidos
09/09/2022;23.2;20.6;29;0;329;11.2;;1018.8;Óbidos
10/09/2022;23.4;18.4;30.6;0;325;10.3;;1017;Óbidos
11/09/2022;22.3;18;27.1;0;215;10.5;;1012.8;Óbidos
12/09/2022;21.2;19.9;23;26.7;174;23.6;;1005.5;Óbidos
13/09/2022;20.6;18.5;25;19.9;211;24.8;;1004.9;Óbidos
14/09/2022;21.4;18.5;26;3.8;236;16.1;;1009.1;Óbidos
15/09/2022;21.1;18.9;25;2.7;254;9.4;;1014.2;Óbidos
16/09/2022;21.3;18;27.3;0;9;8.2;;1014.7;Óbidos
17/09/2022;22.7;18.7;29.2;0;348;9.9;;1011.2;Óbidos
18/09/2022;23.2;18.5;28.6;0;346;8.7;;1010.3;Óbidos
19/09/2022;24.4;19.7;30;1.7;16;8.7;;1013.9;Óbidos
20/09/2022;24;19;32;0;341;9.9;;1016.2;Óbidos
21/09/2022;22.6;18.7;28.6;0;267;11.2;;1016.4;Óbidos
22/09/2022;22;17.7;30;0;297;9;;1017.2;Óbidos
23/09/2022;20.4;17.4;27;0;339;12.6;;1017.6;Óbidos
24/09/2022;19.7;17.6;23.2;0;349;23;;1016.6;Óbidos
25/09/2022;18.7;15.6;23.3;0;344;23.7;;1013.3;Óbidos
26/09/2022;19.4;15.4;26;0;355;17.7;;1015.3;Óbidos
27/09/2022;18.7;15.4;23.1;0;352;21.8;;1019.9;Óbidos
28/09/2022;18.6;16.3;23;0;353;22.1;;1019.4;Óbidos
29/09/2022;17.7;15.8;21.5;1.1;324;16.4;;1014.8;Óbidos
30/09/2022;17.5;14.3;23;0;354;19.7;;1017.4;Óbidos
01/10/2022;19.4;13.7;27.3;0;2;10.5;;1022.9;Óbidos
02/10/2022;21.9;15.1;30.1;0;18;11;;1021.2;Óbidos
03/10/2022;21;16.1;28;0;33;9.1;;1020.3;Óbidos
04/10/2022;21.8;16;31;0;343;9.2;;1020.5;Óbidos
05/10/2022;21.8;16.9;30.1;0;342;16.2;;1020.8;Óbidos
06/10/2022;21;16;28;0;346;12.6;;1021.3;Óbidos
07/10/2022;21.3;17;29.1;0;353;13;;1018.6;Óbidos
08/10/2022;21.2;16;29.9;0;336;12.3;;1015.9;Óbidos
09/10/2022;18.6;15.6;23.7;0;331;13.5;;1016;Óbidos
10/10/2022;17.5;15;20;7.7;264;6.4;;1017;Óbidos
11/10/2022;19.7;15.9;27;0.7;15;11.4;;1017.9;Óbidos
12/10/2022;20.6;16.7;28;0;359;15;;1020;Óbidos
13/10/2022;20;16.2;27.7;0;357;14.7;;1023.5;Óbidos
14/10/2022;19.8;16;28.7;0;10;14.7;;1022.1;Óbidos
15/10/2022;19;15.7;24;0;326;12.5;;1016.5;Óbidos
16/10/2022;18.9;16.3;23.3;1.7;187;9.4;;1014.9;Óbidos
17/10/2022;19.8;15.7;25.2;2.5;183;7.8;;1017.2;Óbidos
18/10/2022;20.3;17.3;25;1.2;188;20.3;;1018.5;Óbidos
19/10/2022;18.3;17.1;19.1;8.5;205;22.2;;1014.9;Óbidos
20/10/2022;18.1;16.4;21.1;5.1;209;19.7;;1011.2;Óbidos
21/10/2022;19;17.2;22;1.9;216;13.6;;1014.1;Óbidos
22/10/2022;18.2;16.8;21.4;4.8;203;23.1;;1011.8;Óbidos
23/10/2022;18.1;16.9;20;1.8;214;20.3;;1014.3;Óbidos
24/10/2022;17.7;15.9;21;0;178;8.4;;1016.4;Óbidos
25/10/2022;19.4;17;23;7;201;19.5;;1013.9;Óbidos
26/10/2022;20.3;17;25.1;14.8;185;14.7;;1015.1;Óbidos
27/10/2022;20.3;19.2;23;1.2;194;19.8;;1017.5;Óbidos
28/10/2022;20.3;18.8;24;0.4;179;14.7;;1018.9;Óbidos
29/10/2022;19;17;20.9;12.9;211;11.4;;1017.4;Óbidos
30/10/2022;17.6;14.4;20.2;0.6;288;5.3;;1018.3;Óbidos
31/10/2022;18.7;15;23;5.5;260;13.4;;1017;Óbidos
01/11/2022;15.5;13.7;19;0;355;12.3;;1024.4;Óbidos
02/11/2022;14.7;11.8;19;0;332;7.5;;1023.4;Óbidos
03/11/2022;17.4;14.4;21;4;229;10.9;;1020.8;Óbidos
04/11/2022;15.3;11.8;20;0;359;12.5;;1022.8;Óbidos
05/11/2022;13.7;10.2;19.1;0;0;7.4;;1022.2;Óbidos
06/11/2022;15;11.3;19.9;0.3;320;5.8;;1021;Óbidos
07/11/2022;16.6;14.1;20;1.7;144;9.8;;1018.5;Óbidos
08/11/2022;17.5;15.3;20;5.4;232;13.2;;1015.7;Óbidos
09/11/2022;16.3;13.2;20;0.6;238;6;;1020.3;Óbidos
10/11/2022;15.5;12.4;21;0;25;8.6;;1022.9;Óbidos
11/11/2022;15.5;11.6;21;0;37;10.9;;1019.9;Óbidos
12/11/2022;15.3;11.4;20.1;0;9;7.1;;1018.6;Óbidos
13/11/2022;16.2;11.8;19.4;4.6;183;10.3;;1018.9;Óbidos
14/11/2022;16.9;15.8;19.2;1.7;223;10.2;;1019;Óbidos
15/11/2022;17.2;15;19;20;248;16.2;;1015.3;Óbidos
16/11/2022;16.9;14.7;19.2;2.1;240;12.1;;1014.2;Óbidos
17/11/2022;17.3;14.3;19.7;8.3;268;15;;1013.8;Óbidos
18/11/2022;14.5;12.3;17;0;328;17.4;;1019.5;Óbidos
19/11/2022;14.3;12;17;0.1;323;12;;1024.9;Óbidos
20/11/2022;15.8;12.8;19.5;0;243;9.5;;1026;Óbidos
21/11/2022;16.5;12.7;19.5;1.3;287;15.2;;1022;Óbidos
22/11/2022;15.7;11.9;20;0.9;250;12.8;;1020;Óbidos
23/11/2022;17.5;15.3;20;1.1;249;13.3;;1018.7;Óbidos
24/11/2022;17.1;14.9;19;2;248;13.9;;1018.6;Óbidos
25/11/2022;14.3;11.8;18;0;12;8.1;;1026;Óbidos
26/11/2022;12.3;7.9;17.8;0;18;6.4;;1027.6;Óbidos
27/11/2022;12.9;9.5;18.1;1.8;2;9.1;;1024.9;Óbidos
28/11/2022;12.9;10.3;16;0;353;9.1;;1027.2;Óbidos
29/11/2022;11.7;8.5;16.5;0;350;7.6;;1023.7;Óbidos
30/11/2022;11;8.5;14;6.7;115;7.3;;1015.5;Óbidos
01/12/2022;12.2;9.7;15.7;0;30;13.3;;1013.5;Óbidos
02/12/2022;10.4;6.6;15;0;32;9.9;;1011.1;Óbidos
03/12/2022;10.4;8.3;13;0.7;30;4.8;;1007.3;Óbidos
04/12/2022;12;8.5;14.7;4.5;165;8.5;;1008;Óbidos
05/12/2022;13.7;12.2;16;13.6;58;11.2;;1006.3;Óbidos
06/12/2022;12.8;10.1;16;0.5;215;6.6;;1014.8;Óbidos
07/12/2022;12.4;9.6;15;12.7;91;12.7;;1009.2;Óbidos
08/12/2022;14.9;13.5;19;23.7;199;18.8;;998.9;Óbidos
09/12/2022;14.7;13.1;17.3;3.3;257;17.2;;999.2;Óbidos
10/12/2022;13.4;11.3;15.4;5.8;298;10.8;;1012.1;Óbidos
11/12/2022;17;13.8;19;13.9;239;22.2;;1006.8;Óbidos
12/12/2022;17.8;16;20;19.3;227;23.1;;1008.4;Óbidos
13/12/2022;17.5;15.1;20;33.9;235;21.2;;1004.7;Óbidos
14/12/2022;15.2;13.5;18;13.1;218;14.8;;1002.3;Óbidos
15/12/2022;13.7;11;16.5;3.8;235;11.9;;1001.4;Óbidos
16/12/2022;14.5;12.2;17;2.1;277;15.3;;1006.8;Óbidos
17/12/2022;13.1;10.1;16.3;0;228;7.2;;1018.3;Óbidos
18/12/2022;14.2;11.5;17.2;0.4;160;17.4;;1022.3;Óbidos
19/12/2022;15.8;14.4;17.5;14.1;177;21.6;;1021;Óbidos
20/12/2022;16.9;14.6;21;18.3;232;18.5;;1020;Óbidos
21/12/2022;15.8;13.9;19;0;223;9.4;;1026.3;Óbidos
22/12/2022;15.5;13.3;18.2;0;207;8.5;;1028.3;Óbidos
23/12/2022;15.9;14.7;17.7;0;193;13.3;;1025.6;Óbidos
24/12/2022;16;14.8;17.8;2;188;19.7;;1019.8;Óbidos
25/12/2022;14.7;13.3;16;26.3;194;14.1;;1017.1;Óbidos
26/12/2022;14.2;11.6;18.2;0.4;82;8.4;;1024.6;Óbidos
27/12/2022;13.1;10.2;18;0;16;5.2;;1029.7;Óbidos
28/12/2022;12.3;9.7;15.4;0.3;18;5;;1026.6;Óbidos
29/12/2022;15.8;14.5;19;3;234;15.8;;1023.7;Óbidos
30/12/2022;16.3;15;18;0;206;20.8;;1023.5;Óbidos
31/12/2022;15.6;12.2;18.5;0;176;19.2;;1022;Óbidos
01/01/2023;15.7;12.1;17.9;18.9;213;21.8;;1018.8;Óbidos
02/01/2023;11.3;9;14.9;0;343;8.1;;1026.5;Óbidos
03/01/2023;9.7;6.6;15;0;24;8;;1031.7;Óbidos
04/01/2023;10.1;5.9;15;0;27;12;;1033.3;Óbidos
05/01/2023;10;6.7;15;0;20;9;;1029.3;Óbidos
06/01/2023;10.5;7.7;14.7;0;56;5.6;;1026.5;Óbidos
07/01/2023;14.8;13.3;16.7;8.5;219;17.8;;1022.2;Óbidos
08/01/2023;15.9;14.5;17.3;13;249;18.8;;1020.4;Óbidos
09/01/2023;14.7;12.4;17.5;0;348;6.2;;1027.1;Óbidos
10/01/2023;13.8;11.6;16;0.1;188;5.8;;1030.1;Óbidos
11/01/2023;14.5;10.7;18;5.8;339;16.8;;1030.6;Óbidos
12/01/2023;11;6.8;16.1;0;11;10.7;;1030.9;Óbidos
13/01/2023;11.4;7.3;16;0;151;4.8;;1029.6;Óbidos
14/01/2023;12;9.6;15.2;0;145;7.4;;1027.7;Óbidos
15/01/2023;11.9;10.4;13.6;0.4;325;18.3;;1028.3;Óbidos
16/01/2023;13.5;11.5;16;0;291;20.6;;1023.4;Óbidos
17/01/2023;13.1;9.7;15;1.6;302;29.6;;1013.9;Óbidos
18/01/2023;10;8.2;12.7;0.5;343;19.5;;1019.8;Óbidos
19/01/2023;10.6;6.7;15;0;302;13.6;;1026.1;Óbidos
20/01/2023;14.2;12.5;18;0;334;18;;1024;Óbidos
21/01/2023;13.7;12.1;16.6;0;347;24.4;;1023.8;Óbidos
22/01/2023;9.6;6.9;12.1;0;21;16.5;;1027.4;Óbidos
23/01/2023;8;4.7;14;0;28;14.4;;1025.4;Óbidos
24/01/2023;8.3;4.1;13;0;29;18.6;;1025.2;Óbidos
25/01/2023;7.2;3.4;12;0;26;15.5;;1028.2;Óbidos
26/01/2023;7.7;2.8;14;0;0;15.3;;1024.2;Óbidos
27/01/2023;9.2;5.1;14;0;358;17.1;;1021.6;Óbidos
28/01/2023;7.9;4.3;11.8;0;13;16.4;;1023.6;Óbidos
29/01/2023;7.5;3.6;12.6;0;28;15.6;;1024.5;Óbidos
30/01/2023;7.2;2.7;14;0;31;15.2;;1027.9;Óbidos
31/01/2023;8.1;3.2;15;0;26;12.9;;1030.2;Óbidos
01/02/2023;7.6;3.7;14;0;24;10.3;;1028.1;Óbidos
02/02/2023;8.1;3.5;15;0;10;10.3;;1028.9;Óbidos
03/02/2023;9.7;4.1;17;0;21;12.8;;1031.4;Óbidos
04/02/2023;10.3;5.6;17.1;0;2;13.2;;1031.7;Óbidos
05/02/2023;10.9;6.3;17.4;0;15;13.7;;1029.4;Óbidos
06/02/2023;10.2;5.1;18.6;0;11;12.1;;1022.8;Óbidos
07/02/2023;9.6;6.2;15;0;42;17.9;;1018.2;Óbidos
08/02/2023;9.5;5.7;14;22.7;58;16.8;;1019;Óbidos
09/02/2023;11.9;7.9;18;0;59;17.8;;1026.6;Óbidos
10/02/2023;10.5;7.6;15;0;55;18;;1029.6;Óbidos
11/02/2023;9.9;6.4;14;0;68;18.9;;1026.5;Óbidos
12/02/2023;10.8;7.9;14.9;0;79;15.3;;1026.6;Óbidos
13/02/2023;11.8;7.4;18.1;0;49;11.1;;1027.8;Óbidos
14/02/2023;11.9;6.8;18;8.8;83;12.5;;1023.8;Óbidos
15/02/2023;13.9;10.2;19.2;4.2;64;17.5;;1023.2;Óbidos
16/02/2023;13.3;8.2;20;0;31;17.3;;1027;Óbidos
17/02/2023;13.3;8.7;19;0;38;17.8;;1025.7;Óbidos
18/02/2023;14;10.8;19.1;0.5;20;14.1;;1025.2;Óbidos
19/02/2023;14.1;9;20.9;0;21;13.4;;1023.1;Óbidos
20/02/2023;13.2;9.2;18.1;4.2;10;10;;1020.4;Óbidos
21/02/2023;12.4;8.9;17.4;0.6;320;11.2;;1020.5;Óbidos
22/02/2023;12.2;9;17;0.5;337;12.2;;1020.8;Óbidos
23/02/2023;10.6;7.8;13.7;0;347;24.1;;1016.9;Óbidos
24/02/2023;8.2;6.1;13;1.5;317;9.4;;1012.3;Óbidos
25/02/2023;8.7;4.2;13;0.1;291;9.5;;1009.2;Óbidos
26/02/2023;10.1;6.6;14.6;0;350;10.5;;1012.1;Óbidos
27/02/2023;10;7.8;14;0;352;11.5;;1017.1;Óbidos
28/02/2023;9.2;5.3;15;0;14;14.9;;1021.7;Óbidos
01/03/2023;8.4;4.2;14;0;16;13;;1020.2;Óbidos
02/03/2023;8.3;2.8;15;0;14;9.3;;1020.7;Óbidos
03/03/2023;9.1;3.4;16.2;0;3;9.9;;1020.8;Óbidos
04/03/2023;10.6;7.1;14.8;0.3;345;8.1;;1019.5;Óbidos
05/03/2023;11.4;9.2;15.1;11;193;15.7;;1015.2;Óbidos
06/03/2023;12.8;9.9;16;3.3;221;12.2;;1012.1;Óbidos
07/03/2023;14.3;10.3;20;1.1;212;14.6;;1013.3;Óbidos
08/03/2023;16;14.5;19;4.5;213;23.4;;1013.6;Óbidos
09/03/2023;16.4;13.1;20;2.1;251;20.4;;1017.3;Óbidos
10/03/2023;16.1;14.1;20;0.1;214;13.2;;1024.5;Óbidos
11/03/2023;16.3;14.1;19.3;0.5;273;13.3;;1025.4;Óbidos
12/03/2023;15.5;13.2;19.2;0;263;7.5;;1022.3;Óbidos
13/03/2023;14.8;11;20;0;279;15.5;;1020.5;Óbidos
14/03/2023;14.3;9.2;20;0;339;11.9;;1024.1;Óbidos
15/03/2023;14.1;8.6;22.2;0;358;11;;1017.3;Óbidos
16/03/2023;13.4;8.1;19;0.3;272;11.5;;1011.6;Óbidos
17/03/2023;14.7;12.1;19;0.7;264;17.2;;1015.6;Óbidos
18/03/2023;13.7;10.9;16.9;0.1;322;17;;1020;Óbidos
19/03/2023;14;10.2;19.6;0;352;14.1;;1021.9;Óbidos
20/03/2023;14.7;9.7;22;0;340;11.6;;1021.1;Óbidos
21/03/2023;15.1;10.8;22.5;0;346;15.4;;1019.8;Óbidos
22/03/2023;13.8;8.3;20;0;346;10.9;;1017.8;Óbidos
23/03/2023;14.3;9.8;19.1;0;231;11.4;;1016.8;Óbidos
24/03/2023;16.4;12.2;21;0.3;284;14;;1021.1;Óbidos
25/03/2023;14.5;9.7;20.7;0;322;10.5;;1023.9;Óbidos
27/03/2023;15.4;10;24;0;14;12.9;;1022.1;Óbidos
28/03/2023;17.1;11;28;0;356;10;;1020.7;Óbidos
29/03/2023;17;11.8;25;0;221;13.2;;1021.3;Óbidos
30/03/2023;17;12.8;22;0;244;15;;1025.2;Óbidos
31/03/2023;17.1;13.7;21.7;0;289;14.6;;1026.2;Óbidos
01/04/2023;15.6;11.7;20.3;0.1;300;14.2;;1026.3;Óbidos
02/04/2023;15.9;11.5;22.4;0;356;16.8;;1024.7;Óbidos
03/04/2023;15.2;11.6;22;1.1;6;14;;1017.9;Óbidos
04/04/2023;18.1;12.2;26.2;1.1;8;20.2;;1012.2;Óbidos
05/04/2023;18.8;12.6;27;0;19;19.6;;1015.5;Óbidos
06/04/2023;19;12.1;27.5;0;0;13.8;;1014.9;Óbidos
07/04/2023;18.3;11.9;24.2;0;234;14.2;;1014.3;Óbidos
08/04/2023;18.1;12.3;26.3;0;329;12.3;;1015.1;Óbidos
09/04/2023;18.4;12.7;26.3;0;312;15.9;;1020.2;Óbidos
10/04/2023;16.3;12;22;0;343;20.6;;1025.4;Óbidos
11/04/2023;17;13.9;22.2;0;341;19.1;;1024.2;Óbidos
12/04/2023;15.6;12.5;20;0.2;320;17.9;;1020.8;Óbidos
13/04/2023;14.1;10.5;19;0;356;18;;1023.3;Óbidos
14/04/2023;15.6;10.6;20;0;340;16.8;;1023.3;Óbidos
15/04/2023;17.4;13.7;23.3;0;353;22.2;;1022.8;Óbidos
16/04/2023;20.4;13.9;28.6;0;15;17.9;;1017.5;Óbidos
17/04/2023;23;15.4;31;0;24;17.7;;1012;Óbidos
18/04/2023;21.7;14.4;31;0;12;15.5;;1008.4;Óbidos
19/04/2023;19.4;14.3;27;0;332;16.9;;1010.1;Óbidos
20/04/2023;17;12.9;24;0;312;14;;1011.4;Óbidos
21/04/2023;15.1;12.2;19;15.2;244;14.4;;1007.8;Óbidos
22/04/2023;15.7;11.6;20.2;0;269;12.5;;1013.8;Óbidos
23/04/2023;16.6;11.4;22.6;0;315;13.5;;1017.9;Óbidos
01/01/2022;16.4;11.6;23.7;0;194;14.9;29.6;1025.3;Porto
02/01/2022;13.8;10.9;23.7;4.3;208;7.4;24.1;1029.7;Porto
03/01/2022;11.9;8.8;17.2;0.3;197;13.4;33.3;1025.5;Porto
04/01/2022;12.1;8.5;15.3;9.7;276;14.7;44.5;1018.5;Porto
05/01/2022;9.7;7.1;13.3;10.4;269;8.9;31.5;1022.3;Porto
06/01/2022;7.8;4.1;13.3;0.3;265;5.2;14.8;1025;Porto
07/01/2022;10.1;6.4;14.1;0.3;11;11.5;29.6;1032.3;Porto
08/01/2022;6.7;2.3;14.1;0.3;258;5.1;14.8;1034.1;Porto
09/01/2022;12;6.8;13.6;17.5;241;7.7;22.2;1028.8;Porto
10/01/2022;12.4;9.6;13.6;2.3;323;6.9;22.2;1027.4;Porto
11/01/2022;11.4;8.2;17.8;0.3;0;5.8;14.8;1029.3;Porto
12/01/2022;12.7;10.3;17.8;0;65;7.1;24.1;1030.4;Porto
13/01/2022;9.9;6.4;15.3;0;169;7.1;22.2;1030.9;Porto
14/01/2022;7.3;3.3;15.1;;186;6.7;22.2;1032.1;Porto
15/01/2022;8.6;3.7;15.9;;199;8.5;22.2;1027.6;Porto
16/01/2022;11.1;7.9;15.9;0.3;201;7.4;18.5;1029.5;Porto
17/01/2022;10.3;7.5;16.4;;226;6;18.5;1032.7;Porto
18/01/2022;8.9;4.7;16.9;;236;6.9;20.4;1031.4;Porto
19/01/2022;7.8;2.9;16.9;0;240;6.9;20.4;1031.5;Porto
20/01/2022;10.1;4;18.5;;248;6.5;20.4;1029.2;Porto
21/01/2022;9.8;5.6;18.5;;125;8.2;24.1;1027.5;Porto
22/01/2022;7.9;4.7;13;;117;8.9;27.8;1028.1;Porto
23/01/2022;7.6;2.9;15.9;;235;6;20.4;1026;Porto
24/01/2022;7.1;1.6;15.9;0;264;6.1;20.4;1027.2;Porto
25/01/2022;7.9;3;15.6;0.3;279;5.9;20.4;1030.4;Porto
26/01/2022;8.5;3.6;15.6;0;248;6.1;20.4;1028.7;Porto
27/01/2022;11.4;5.8;17.9;0;312;5.8;18.5;1028.7;Porto
28/01/2022;11.9;5.3;17.9;;130;7.3;22.2;1030.4;Porto
29/01/2022;12.8;6.5;19.1;;197;7.2;22.2;1032.4;Porto
30/01/2022;9.7;4;19.4;;237;6.9;22.2;1030.4;Porto
31/01/2022;8.1;3.1;19.4;;274;6.3;18.5;1030.9;Porto
01/02/2022;13.7;5.1;18.8;;359;6.4;20.4;1031.8;Porto
02/02/2022;13.4;7.8;20.1;;222;8.1;22.2;1028.4;Porto
03/02/2022;9.5;5.4;20.1;;230;6.9;16.7;1025.2;Porto
04/02/2022;10.4;8.1;14.8;0.5;268;6;24.1;1026;Porto
05/02/2022;9.6;4.6;17.5;0.3;8;8.4;24.1;1027.4;Porto
06/02/2022;10.3;5.9;17.5;0;357;6.5;18.5;1030.4;Porto
07/02/2022;12;4.4;21;0;273;6.8;20.4;1030;Porto
08/02/2022;15.2;10.1;20.8;;221;7.1;24.1;1027.9;Porto
09/02/2022;14.4;6.5;19.3;;238;7.7;22.2;1028.8;Porto
10/02/2022;11.7;6.9;19.3;;238;7.5;20.4;1028.2;Porto
11/02/2022;12.8;8;18;;251;5.9;18.5;1027.2;Porto
12/02/2022;11;7.4;17.4;;265;5.7;18.5;1024.7;Porto
13/02/2022;9.6;6.1;15;12.7;214;13.4;42.6;1019.7;Porto
14/02/2022;10.3;5.8;14.4;1;309;7.4;27.8;1024.2;Porto
15/02/2022;8.8;3.9;14.6;0.3;234;6.4;20.4;1031.1;Porto
16/02/2022;11.8;9.1;14.6;2.3;222;8.1;22.2;1031.8;Porto
17/02/2022;12.9;10.5;16.4;0.8;244;5.1;18.5;1029.2;Porto
18/02/2022;10.8;9;16.4;3.3;289;11.2;35.2;1023.5;Porto
19/02/2022;9.6;6;14.6;1;12;17.2;38.9;1028;Porto
20/02/2022;9.9;3.3;17.8;0;1;8.1;24.1;1031.8;Porto
21/02/2022;10.2;4.6;17.8;0.3;1;10;27.8;1031.1;Porto
22/02/2022;13.4;6;22.7;0.3;267;6.5;20.4;1029.2;Porto
23/02/2022;13.3;7;22.7;0;251;7.2;20.4;1022.8;Porto
24/02/2022;11.1;6.4;21.4;0;345;10.4;31.5;1020.9;Porto
25/02/2022;14.3;11.4;18.9;;44;9;25.9;1022.4;Porto
26/02/2022;12.1;10.3;18.9;;204;6.1;18.5;1020.8;Porto
27/02/2022;11.3;6.5;15.8;;258;6;20.4;1023.4;Porto
28/02/2022;11.1;5.6;17;0.3;237;6.5;20.4;1026.8;Porto
