444;1723555;Espanha;Registado;2074;Duplo   Vista Mar lateral;Normal;2023-04-18 12:04:56.380;24/04/2023;29/04/2023;5;1;2;2;0;0;550.0000000000
495;1723511;Portugal;Registado;2336;Suite Deluxe;Bar;2023-04-18 11:22:58.870;29/04/2023;30/04/2023;1;1;4;4;0;0;280.0000000000
537;1723510;Portugal;Cancelado;2721;Alojamento Nisa;Não Reembolsável;2023-04-18 11:22:37.687;08/06/2023;11/06/2023;3;1;2;2;0;1;388.4999999998
537;1723510;Portugal;Cancelado;2530;Alojamento Alqueva;Não Reembolsável;2023-04-18 11:22:37.687;08/06/2023;11/06/2023;3;1;2;2;0;0;388.4999999998
444;1723501;Portugal;Registado;2075; Suite Junior;Normal;2023-04-18 11:09:17.207;04/08/2023;06/08/2023;2;1;2;2;0;0;580.0000000000
309;1723499;Holanda;Cancelado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-18 11:05:56.290;24/04/2023;25/04/2023;1;1;1;1;0;0;57.0000000000
309;1723497;Holanda;NãoRegistado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-18 11:04:08.030;24/04/2023;25/04/2023;1;1;1;1;0;0;57.0000000000
328;1723488;Portugal;Registado;1452;Single Room;WebSite;2023-04-18 10:58:22.887;19/04/2023;20/04/2023;1;1;1;1;0;0;51.3600000000
314;1723445;Alemanha;Registado;1428;Quarto Individual;Standard;2023-04-18 10:15:36.307;05/06/2023;07/06/2023;2;1;1;1;0;0;160.0000000000
535;1723418;Portugal;Registado;2523;Quarto Duplo;WebSite;2023-04-18 09:46:59.467;30/04/2023;01/05/2023;1;1;2;2;0;0;81.0000000000
535;1723414;Portugal;Pendente;2523;Quarto Duplo;WebSite;2023-04-18 09:41:34.593;19/04/2023;21/04/2023;2;1;1;1;0;0;133.0000000000
309;1723388;Portugal;Pendente;1430;Quarto Twin Superior;MR - Main Rate;2023-04-18 09:10:51.483;18/04/2023;21/04/2023;3;1;1;1;0;0;202.5360000000
556;1723333;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;2023-04-18 08:09:28.090;07/05/2023;08/05/2023;1;1;2;2;0;0;57.8000000000
514;1723323;Portugal;NãoRegistado;2425;Eco Garden Room;No Refundable;2023-04-18 07:54:06.480;29/04/2023;01/05/2023;2;1;1;1;0;0;225.0000000000
313;1723206;Alemanha;Registado;1382;Quartos V, VI, VII (Vista Mar);Normal;2023-04-18 03:39:19.680;21/04/2023;23/04/2023;2;1;1;1;0;0;360.0000000000
313;1723206;Alemanha;Registado;1378;Quartos I, II, III, IV (Terraço Privado);Normal;2023-04-18 03:39:19.680;21/04/2023;23/04/2023;2;1;1;1;0;0;400.0000000000
403;1723139;Estados Unidos;Registado;1876;Quarto Standard;Tarifa sem pequeno-almoço;2023-04-18 00:27:51.997;30/04/2023;01/05/2023;1;3;2;6;0;0;195.0000000000
556;1723080;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;2023-04-17 22:51:25.920;22/04/2023;24/04/2023;2;1;2;2;0;0;130.0500000000
314;1723064;Alemanha;Registado;1387;Twin;Standard;2023-04-17 22:33:10.320;18/04/2023;20/04/2023;2;1;2;2;0;0;200.0000000000
444;1723060;Portugal;Registado;2074;Duplo   Vista Mar lateral;Normal;2023-04-17 22:30:34.170;21/04/2023;23/04/2023;2;1;1;1;1;0;220.0000000000
444;1723060;Portugal;Registado;2386; Twin vista  mar parcial;Normal;2023-04-17 22:30:34.170;21/04/2023;23/04/2023;2;1;1;1;1;0;220.0000000000
426;1723048;Portugal;Registado;1991;Duplo Premium - Cama de Casal;BAR;2023-04-17 22:17:18.567;09/06/2023;10/06/2023;1;1;2;2;1;0;99.0000000000
444;1723025;Portugal;Registado;2075; Suite Junior;Normal;2023-04-17 21:51:59.383;29/04/2023;30/04/2023;1;3;2;6;0;0;420.0000000000
535;1723023;Portugal;Registado;2527;Suite;WebSite;2023-04-17 21:49:16.487;08/06/2023;09/06/2023;1;1;2;2;0;0;99.0000000000
49;1723014;Israel;Registado;211;"Quarto Duplo ""Terrace""";Melhor Preço Garantido;2023-04-17 21:38:00.607;28/04/2023;29/04/2023;1;2;2;4;0;0;320.0000000000
444;1723011;Portugal;Registado;2075; Suite Junior;Normal;2023-04-17 21:34:59.793;30/04/2023;01/05/2023;1;1;2;2;1;0;165.0000000000
444;1723011;Portugal;Registado;2075; Suite Junior;Normal;2023-04-17 21:34:59.793;30/04/2023;01/05/2023;1;1;2;2;0;0;140.0000000000
535;1723007;Portugal;Registado;2523;Quarto Duplo;WebSite;2023-04-17 21:29:24.117;15/07/2023;17/07/2023;2;2;2;4;0;0;360.0000000000
311;1722998;Reino Unido;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-17 21:22:18.117;03/06/2023;04/06/2023;1;1;2;2;0;0;80.7500000000
421;1722987;Espanha;Registado;1930;Duplo ou Twin Superior;Reserva Antecipada;2023-04-17 21:14:08.787;18/04/2023;19/04/2023;1;1;2;2;0;0;97.2000000000
319;1722957;Portugal;Cancelado;2889;City Individual;Normal (RO);2023-04-17 20:46:25.957;05/05/2023;07/05/2023;2;1;1;1;0;0;90.0000000000
378;1722950;Portugal;Registado;1730;Duplo Vista Mosteiro;Tarifa Não Reembolsável - Directo;2023-04-17 20:41:50.120;22/04/2023;23/04/2023;1;1;2;2;0;0;100.0000000000
309;1722945;Portugal;Pendente;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-17 20:36:47.893;19/04/2023;20/04/2023;1;1;1;1;0;0;55.2900000000
482;1722876;Bélgica;Registado;2286;Apartamento T2;(WEB) Best Available Rate*;2023-04-17 19:29:37.543;26/09/2023;10/10/2023;14;1;5;5;0;0;1686.2500000000
443;1722873;Suiça;Registado;2063;Superior Vista Mar;Normal;2023-04-17 19:27:14.013;23/04/2023;26/04/2023;3;1;2;2;0;0;761.0000000000
328;1722872;Holanda;Registado;1456;Superior Double Room;WebSite;2023-04-17 19:27:09.610;18/04/2023;22/04/2023;4;1;1;1;0;0;283.8400000000
309;1722862;Portugal;NãoRegistado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-17 19:19:39.273;18/04/2023;19/04/2023;1;1;2;2;0;0;55.2900000000
320;1722860;Alemanha;Registado;1409;Suite Twin;Standard Rate s/ PA;2023-04-17 19:17:24.317;18/09/2023;23/09/2023;5;1;1;1;0;0;290.0000000000
444;1722839;Suiça;Registado;2384;Twin;Normal;2023-04-17 18:50:18.220;27/07/2023;01/08/2023;5;1;1;1;0;1;700.0000000000
444;1722839;Suiça;Registado;2384;Twin;Normal;2023-04-17 18:50:18.220;27/07/2023;02/08/2023;6;1;2;2;0;0;950.0000000000
238;1722831;Suiça;Registado;937;Standard Front / Side Balcony;Estadia Normal;2023-04-17 18:44:04.700;08/08/2023;12/08/2023;4;1;2;2;0;0;512.0000000000
539;1722812;Portugal;Confirmado;2542;Quarto Dpl. Standard;Bar;2023-04-17 18:26:09.137;03/06/2023;04/06/2023;1;1;1;1;0;0;65.0000000000
539;1722807;Portugal;Confirmado;2542;Quarto Dpl. Standard;Bar;2023-04-17 18:24:58.177;03/06/2023;04/06/2023;1;1;1;1;0;0;65.0000000000
319;1722782;Portugal;Registado;2890;City Duplo;Normal (RO);2023-04-17 17:52:08.247;10/05/2023;11/05/2023;1;1;2;2;0;0;61.0000000000
179;1722772;Reino Unido;Registado;632;King Comfort;No Reembolsable 13%;2023-04-17 17:44:22.293;25/04/2023;28/04/2023;3;4;1;4;0;0;1670.4000000000
179;1722772;Reino Unido;Registado;1766;Suite Comfort Plus;No Reembolsable 13%;2023-04-17 17:44:22.293;25/04/2023;28/04/2023;3;1;1;1;0;0;587.2500000000
179;1722767;França;Registado;631;Twin Comfort;No Reembolsable 13%;2023-04-17 17:38:01.213;27/05/2023;28/05/2023;1;1;2;2;0;0;172.2600000000
44;1722730;Estados Unidos;Registado;189;Suite Vista Pinhão;BAR;2023-04-17 17:07:17.783;29/04/2023;30/04/2023;1;1;2;2;0;0;187.0000000000
304;1722727;Reino Unido;Registado;1352;104 - Quarto Duplo;Tarifa Site;2023-04-17 17:02:45.290;20/08/2023;21/08/2023;1;1;1;1;0;0;65.3200000000
304;1722727;Reino Unido;Registado;1360;204 - Duplo Superior;Tarifa Site;2023-04-17 17:02:45.290;20/08/2023;21/08/2023;1;1;1;1;0;0;81.8800000000
311;1722724;Reino Unido;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-17 16:58:28.093;02/07/2023;03/07/2023;1;1;2;2;0;0;85.5000000000
539;1722695;Portugal;Confirmado;2542;Quarto Dpl. Standard;Bar;2023-04-17 16:35:03.200;23/04/2023;24/04/2023;1;1;1;1;0;0;90.0000000000
328;1722686;Alemanha;Registado;1452;Single Room;WebSite;2023-04-17 16:23:33.493;30/04/2023;01/05/2023;1;1;1;1;0;0;51.3600000000
444;1722657;Estados Unidos;Registado;2074;Duplo   Vista Mar lateral;Normal;2023-04-17 15:53:42.160;13/09/2023;19/09/2023;6;1;2;2;0;0;900.0000000000
556;1722604;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;2023-04-17 15:33:54.470;28/04/2023;30/04/2023;2;1;2;2;0;0;144.5000000000
556;1722575;Portugal;Pendente;2833;Triple Room Standard;WEB (Best Available Rate) BB;2023-04-17 14:32:42.033;29/04/2023;01/05/2023;2;1;2;2;0;0;155.5500000000
309;1722552;Portugal;Modificada;2254;Quarto Duplo Superior;Main Rate BB;2023-04-17 14:08:12.583;18/04/2023;19/04/2023;1;1;2;2;0;0;81.7800000000
403;1722536;Portugal;Modificada;1876;Quarto Standard;Tarifa com pequeno-almoço ;2023-04-17 13:55:44.170;22/04/2023;23/04/2023;1;1;1;1;0;0;74.5000000000
309;1722529;Portugal;Cancelado;2254;Quarto Duplo Superior;Main Rate BB;2023-04-17 13:49:23.747;17/04/2023;18/04/2023;1;1;2;2;0;0;81.7800000000
310;1722523;Portugal;Modificada;1673;Quarto Duplo Superior;MR - Main Rate;2023-04-17 13:45:26.640;18/04/2023;19/04/2023;1;1;1;1;0;0;64.5050000000
311;1722475;Japão;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-17 13:05:45.087;02/06/2023;03/06/2023;1;1;1;1;0;0;78.3275000000
310;1722465;Reino Unido;Registado;1673;Quarto Duplo Superior;Main Rate BB;2023-04-17 12:58:47.647;07/08/2023;15/08/2023;8;1;2;2;0;0;685.5960000000
311;1722464;Japão;Registado;2034;DBS - Quarto Duplo Superior;Main Rate BB;2023-04-17 12:58:15.580;20/05/2023;21/05/2023;1;1;1;1;0;0;82.4742500000
310;1722459;Reino Unido;NãoRegistado;1673;Quarto Duplo Superior;Main Rate BB;2023-04-17 12:53:03.960;07/08/2023;15/08/2023;8;1;2;2;0;0;685.5960000000
311;1722453;Japão;NãoRegistado;2034;DBS - Quarto Duplo Superior;Main Rate BB;2023-04-17 12:46:05.310;20/05/2023;21/05/2023;1;1;1;1;0;0;82.4742500000
311;1722450;Japão;NãoRegistado;2034;DBS - Quarto Duplo Superior;Main Rate BB;2023-04-17 12:41:28.467;20/05/2023;21/05/2023;1;1;1;1;0;0;82.4742500000
309;1722440;Portugal;Registado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-17 12:28:59.217;18/04/2023;19/04/2023;1;1;2;2;0;0;55.2900000000
309;1722430;Portugal;NãoRegistado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-17 12:16:00.233;18/04/2023;19/04/2023;1;1;2;2;0;0;55.2900000000
310;1722397;Portugal;Registado;1674;Quarto Twin Superior;MR - Main Rate;2023-04-17 11:40:55.687;17/04/2023;21/04/2023;4;1;2;2;0;0;258.0200000000
482;1722352;Portugal;Registado;2285;Apartamento T1;(WEB) Non-refundable Rate *;2023-04-17 10:49:22.153;17/04/2023;18/04/2023;1;1;2;2;0;0;48.5900000000
535;1722337;Portugal;Cancelado;2524;Quarto Twin;WebSite;2023-04-17 10:31:25.983;19/04/2023;21/04/2023;2;1;2;2;0;0;126.0000000000
310;1722329;Portugal;Modificada;1395;Quarto Duplo Standard;Main Rate BB;2023-04-17 10:22:08.783;19/04/2023;20/04/2023;1;1;1;1;0;0;68.6517500000
482;1722306;Portugal;Cancelado;2285;Apartamento T1;(WEB) Non-refundable Rate *;2023-04-17 09:58:37.973;17/04/2023;18/04/2023;1;1;2;2;0;0;48.5900000000
311;1722302;França;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-17 09:54:46.730;08/05/2023;09/05/2023;1;1;2;2;0;0;80.7500000000
444;1722296;Estados Unidos;Registado;2384;Twin;Normal;2023-04-17 09:49:05.760;17/04/2023;18/04/2023;1;1;1;1;0;0;90.0000000000
304;1722295;Austrália;Registado;1348;201 - Suite;Tarifa Site;2023-04-17 09:48:18.750;05/08/2023;07/08/2023;2;1;2;2;0;0;237.3600000000
482;1722286;Portugal;Registado;2285;Apartamento T1;(WEB) Non-refundable Rate *;2023-04-17 09:35:54.533;18/04/2023;19/04/2023;1;1;2;2;0;0;48.5900000000
328;1722282;Espanha;Registado;1453;Standard Double Room;WebSite;2023-04-17 09:31:30.870;17/04/2023;18/04/2023;1;1;2;2;0;0;49.5600000000
319;1722269;Portugal;Cancelado;2264;Standard;Normal (BB);2023-04-17 09:19:06.457;02/05/2023;03/05/2023;1;2;1;2;0;0;108.0000000000
378;1722262;Portugal;Registado;1738;Duplo ou Twin Standard;Tarifa Não Reembolsável - Directo;2023-04-17 09:11:19.213;19/04/2023;20/04/2023;1;1;2;2;0;0;70.0000000000
309;1722244;Portugal;Modificada;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-17 08:55:39.743;22/04/2023;23/04/2023;1;1;2;2;0;0;57.0000000000
313;1722211;França;Registado;1378;Quartos I, II, III, IV (Terraço Privado);Normal;2023-04-17 08:10:27.313;10/08/2023;13/08/2023;3;1;2;2;0;0;840.0000000000
328;1722192;Portugal;Registado;1451;4 Bed Mixed Dormitory;WebSite;2023-04-17 07:23:16.423;19/04/2023;21/04/2023;2;1;1;1;0;0;59.4800000000
465;1722139;França;Registado;2407;Duplo Deluxe ;Bar RO;2023-04-17 03:20:51.920;06/09/2023;07/09/2023;1;1;2;2;0;0;90.0000000000
465;1722139;França;Registado;2409;Queen Deluxe;Bar RO;2023-04-17 03:20:51.920;06/09/2023;07/09/2023;1;1;2;2;0;0;90.0000000000
444;1722123;Estados Unidos;Registado;2073;Duplo ;Normal;2023-04-17 01:34:42.493;20/09/2023;21/09/2023;1;1;2;2;0;0;140.0000000000
444;1722122;Nova Zelândia;Registado;2074;Duplo   Vista Mar lateral;Normal;2023-04-17 01:32:01.537;08/09/2023;10/09/2023;2;1;2;2;0;0;300.0000000000
311;1722110;Estados Unidos;Registado;1429;TW - Quarto Twin Standard;MR - Main Rate;2023-04-17 00:19:07.937;27/05/2023;28/05/2023;1;1;2;2;0;0;80.7500000000
444;1722080;Canadá;Registado;2386; Twin vista  mar parcial;Normal;2023-04-16 23:07:02.263;29/06/2023;30/06/2023;1;1;2;2;0;0;130.0000000000
503;1722075;Brasil;Registado;2785;Duplo Economico Traseiras ;BAR APA;2023-04-16 22:43:11.527;12/06/2023;16/06/2023;4;1;2;2;0;0;340.0000000000
310;1722073;Portugal;Registado;1395;Quarto Duplo Standard;MR - Main Rate;2023-04-16 22:32:28.517;16/04/2023;17/04/2023;1;1;2;2;0;0;59.8975000000
482;1722066;Irlanda;Registado;2285;Apartamento T1;(WEB) Best Available Rate*;2023-04-16 22:22:21.430;19/09/2023;28/09/2023;9;1;2;2;0;0;726.7500000000
310;1722047;Portugal;Registado;2870;Quarto Duplo Superior com Cama Extra ;Main Rate BB;2023-04-16 21:55:48.900;30/04/2023;01/05/2023;1;1;2;2;0;0;100.4435000000
310;1722038;Portugal;NãoRegistado;2870;Quarto Duplo Superior com Cama Extra ;Main Rate BB;2023-04-16 21:48:10.733;30/04/2023;01/05/2023;1;1;2;2;0;0;100.4435000000
310;1722031;Portugal;NãoRegistado;2870;Quarto Duplo Superior com Cama Extra ;Main Rate BB;2023-04-16 21:36:32.913;30/04/2023;01/05/2023;1;1;2;2;0;0;100.4435000000
516;1722025;Espanha;Registado;2436;Quarto Duplo standard;Bar | ROOM ONLY;2023-04-16 21:28:33.767;25/08/2023;28/08/2023;3;1;2;2;0;0;300.0000000000
310;1722023;Portugal;NãoRegistado;2870;Quarto Duplo Superior com Cama Extra ;Main Rate BB;2023-04-16 21:27:54.280;30/04/2023;01/05/2023;1;1;2;2;0;0;100.4435000000
321;1722009;Portugal;Registado;1417;Quarto Duplo;BAR NO REFUNDABLE S/PA;2023-04-16 21:16:36.647;29/04/2023;30/04/2023;1;1;2;2;0;0;65.0000000000
444;1721993;Espanha;Registado;2384;Twin;Normal;2023-04-16 20:55:39.163;09/08/2023;22/08/2023;13;1;2;2;0;0;2210.0000000000
526;1721990;Estados Unidos;Registado;2770;Quarto Twin;Bar;2023-04-16 20:48:20.397;07/07/2023;11/07/2023;4;1;2;2;0;0;380.0000000000
444;1721984;Alemanha;Registado;2074;Duplo   Vista Mar lateral;Normal;2023-04-16 20:38:37.840;17/04/2023;19/04/2023;2;1;2;2;0;0;200.0000000000
433;1721980;Alemanha;Modificada;2732;QUARTO FAMILIAR;Non Refundable S/PA ;2023-04-16 20:34:13.043;16/05/2023;19/05/2023;3;1;2;2;0;0;204.0000000000
309;1721963;Portugal;Cancelado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-16 20:22:29.387;16/04/2023;17/04/2023;1;1;2;2;0;0;57.0000000000
358;1721962;Reino Unido;Registado;1770;Suite com Varanda Interior;BAR;2023-04-16 20:20:36.147;24/04/2023;25/04/2023;1;1;2;2;0;0;280.0000000000
311;1721918;Reino Unido;NãoRegistado;1407;DB - Quarto Duplo Standard;NR ;2023-04-16 19:29:31.807;02/07/2023;03/07/2023;1;1;2;2;0;0;85.5000000000
311;1721918;Reino Unido;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-16 19:29:31.807;02/07/2023;03/07/2023;1;1;2;2;0;0;85.5000000000
535;1721917;Portugal;Registado;2523;Quarto Duplo;WebSite;2023-04-16 19:29:22.020;30/04/2023;01/05/2023;1;1;2;2;0;0;81.0000000000
179;1721910;Portugal;Registado;629;Single Comfort;Tarifa Base;2023-04-16 19:17:54.293;17/04/2023;18/04/2023;1;1;1;1;0;0;103.5000000000
310;1721891;Portugal;Pendente;1424;Quarto Twin Standard;MR - Main Rate;2023-04-16 18:51:35.170;21/04/2023;22/04/2023;1;1;2;2;0;0;59.8975000000
310;1721874;Portugal;NãoRegistado;1424;Quarto Twin Standard;MR - Main Rate;2023-04-16 18:41:35.687;21/04/2023;22/04/2023;1;1;2;2;0;0;59.8975000000
482;1721867;Portugal;Registado;2285;Apartamento T1;(WEB) Non-refundable Rate *;2023-04-16 18:33:32.637;16/04/2023;18/04/2023;2;1;1;1;0;0;97.1799999999
556;1721855;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;2023-04-16 18:21:52.810;24/06/2023;25/06/2023;1;1;2;2;0;0;68.0000000000
319;1721846;Espanha;Registado;2890;City Duplo;Normal (RO);2023-04-16 18:12:40.587;17/05/2023;18/05/2023;1;1;2;2;0;0;73.5000000000
465;1721845;Canadá;Cancelado;2408;Suite Junior Deluxe;Bar BB;2023-04-16 18:12:34.913;07/10/2023;08/10/2023;1;1;1;1;0;0;100.0000000000
310;1721834;Dinamarca;Registado;1673;Quarto Duplo Superior;Semi Flexivel BB ;2023-04-16 17:58:13.097;13/05/2023;14/05/2023;1;1;2;2;0;0;86.3300000000
482;1721806;Portugal;Modificada;2285;Apartamento T1;(WEB) Non-refundable Rate *;2023-04-16 17:29:41.640;22/04/2023;25/04/2023;3;1;2;2;0;0;145.7699999999
310;1721804;Brasil;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;2023-04-16 17:26:18.480;16/04/2023;19/04/2023;3;1;2;2;0;0;185.2500000000
319;1721800;Espanha;Cancelado;2890;City Duplo;Normal (RO);2023-04-16 17:24:14.900;16/05/2023;18/05/2023;2;1;2;2;0;0;147.0000000000
311;1721795;Portugal;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-16 17:13:22.357;10/06/2023;11/06/2023;1;1;2;2;0;0;80.7500000000
403;1721793;Bélgica;Registado;1875;Quarto Superior;Tarifa sem pequeno-almoço;2023-04-16 17:10:47.623;03/05/2023;06/05/2023;3;1;1;1;0;0;210.0000000000
311;1721792;Portugal;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-16 17:08:49.283;10/06/2023;11/06/2023;1;1;2;2;0;0;80.7500000000
526;1721776;Canadá;Registado;2757;Quarto Double;Bar;2023-04-16 16:47:15.547;02/07/2023;05/07/2023;3;1;2;2;0;0;285.0000000000
426;1721754;Estados Unidos;Registado;1990;Twin Standard;BAR;2023-04-16 16:26:45.177;27/07/2023;03/08/2023;7;1;2;2;0;0;680.0000000000
426;1721754;Estados Unidos;Registado;1995;Duplo Standard - Cama de Casal;BAR;2023-04-16 16:26:45.177;27/07/2023;07/08/2023;11;1;2;2;0;0;1131.0000000000
179;1721744;França;Registado;630;Duplo  Comfort;No Reembolsable 13%;2023-04-16 16:22:25.523;26/05/2023;29/05/2023;3;1;2;2;0;0;477.6300000000
311;1721737;França;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-16 16:12:48.423;24/04/2023;25/04/2023;1;1;2;2;0;0;85.5000000000
426;1721736;Suiça;Registado;1990;Twin Standard;BAR;2023-04-16 16:12:34.323;26/05/2023;27/05/2023;1;1;2;2;0;0;90.0000000000
309;1721726;Portugal;Registado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-16 15:54:27.593;22/04/2023;23/04/2023;1;2;2;4;0;0;110.5800000000
309;1721707;Portugal;Registado;1372;Quarto Duplo Standard;MR - Main Rate;2023-04-16 15:34:33.440;17/04/2023;18/04/2023;1;1;1;1;0;0;55.2900000000
259;1721686;Estados Unidos;Registado;1105;Suite Deluxe;Normal;2023-04-16 15:07:07.740;28/08/2023;30/08/2023;2;1;2;2;0;0;420.0000000000
453;1721679;Espanha;Registado;2117;Apartamento T1;Venda Direta ;2023-04-16 15:00:14.650;19/04/2023;20/04/2023;1;1;2;2;0;0;93.6000000000
465;1721673;Estados Unidos;Registado;2408;Suite Junior Deluxe;Bar BB;2023-04-16 14:56:50.447;11/06/2023;12/06/2023;1;1;2;2;0;1;120.0000000000
311;1721672;França;Registado;2034;DBS - Quarto Duplo Superior;MR - Main Rate;2023-04-16 14:56:46.447;12/05/2023;13/05/2023;1;1;2;2;0;0;82.9350000000
313;1721651;Áustria;Registado;1378;Quartos I, II, III, IV (Terraço Privado);Normal;2023-04-16 14:31:26.773;23/08/2023;27/08/2023;4;1;2;2;0;0;1120.0000000000
465;1721643;Itália;Registado;2407;Duplo Deluxe ;Bar BB;2023-04-16 14:19:46.433;12/08/2023;13/08/2023;1;1;2;2;0;0;100.0000000000
259;1721599;França;Registado;1103;Standard;NON REFUNDABLE - Só Site;2023-04-16 13:18:49.123;29/04/2023;30/04/2023;1;1;2;2;0;0;139.5000000000
535;1721592;Portugal;Pendente;2526;Quarto Familiar;WebSite;2023-04-16 13:08:41.037;17/04/2023;18/04/2023;1;1;2;2;0;0;90.0000000000
444;1721584;França;Registado;2073;Duplo ;Normal;2023-04-16 12:51:41.943;05/05/2023;09/05/2023;4;1;2;2;0;0;400.0000000000
444;1721583;França;Registado;2073;Duplo ;Normal;2023-04-16 12:49:35.140;05/05/2023;09/05/2023;4;1;1;1;0;0;400.0000000000
311;1721580;Suiça;Cancelado;1407;DB - Quarto Duplo Standard;MR - Main Rate;2023-04-16 12:47:30.277;02/09/2023;03/09/2023;1;1;2;2;0;0;85.5000000000
535;1721575;Portugal;Pendente;2527;Suite;WebSite;2023-04-16 12:42:31.337;05/07/2023;06/07/2023;1;1;2;2;0;0;108.0000000000
379;1721567;Reino Unido;Registado;1736;Estúdio Standard - T0 Vista Sul/Terra ;Non Refundable;2023-04-16 12:31:57.847;30/08/2023;31/08/2023;1;1;2;2;0;0;200.4500000000
328;1721560;Alemanha;Registado;1453;Standard Double Room;WebSite;2023-04-16 12:14:21.660;25/08/2023;29/08/2023;4;1;2;2;0;0;270.3400000000
311;1721547;Holanda;Cancelado;1946;DBT - Quarto Duplo com Cama Extra;MR - Main Rate;2023-04-16 12:02:03.697;15/08/2023;16/08/2023;1;1;3;3;0;0;105.9725000000
