date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2022-01-01,14.4,11.8,18,2,,230,12,,1014.2,Praia da Vitória
2022-01-02,15.7,13.6,17,25.1,,191,17.6,,1017.8,Praia da Vitória
2022-01-03,13.5,11.6,15.5,8.4,,340,19,,1023.4,Praia da Vitória
2022-01-04,12.6,9.6,16,,,196,8.3,,1029.1,Praia da Vitória
2022-01-05,15.8,12.6,19,,,216,11.9,,1029.2,Praia da Vitória
2022-01-06,14.4,13,15,2,,356,15.9,,1034.9,Praia da Vitória
2022-01-07,14.8,13,17,0,,119,9.8,,1036.7,Praia da Vitória
2022-01-08,13.6,9.7,17.5,,,219,5,,1033.5,Praia da Vitória
2022-01-09,14.1,11,16,,,181,17.1,,1024.5,Praia da Vitória
2022-01-10,15,13.6,17,3.3,,164,21.4,,1014.5,Praia da Vitória
2022-01-11,15.5,12,19,0.3,,113,18.9,,1023,Praia da Vitória
2022-01-12,15.8,14,18,,,113,25.4,,1025.4,Praia da Vitória
2022-01-13,15.6,14.1,17.5,0.8,,110,15.7,,1019.8,Praia da Vitória
2022-01-14,14.7,12.6,17,3,,340,14.6,,1021.5,Praia da Vitória
2022-01-15,13,12,14,4.1,,349,24.3,,1026,Praia da Vitória
2022-01-16,12.8,10.8,14.6,0.5,,21,14.2,,1022.5,Praia da Vitória
2022-01-17,13.5,10,15.5,0,,83,11,,1016.9,Praia da Vitória
2022-01-18,14.9,14,16,51.1,,128,18.4,,1009,Praia da Vitória
2022-01-19,15.9,13.6,18,37.1,,100,24,,1013,Praia da Vitória
2022-01-20,17,15.5,19.2,0,,109,24.1,,1019.3,Praia da Vitória
2022-01-21,16.3,15.6,17.2,,,95,19,,1024.2,Praia da Vitória
2022-01-22,15.4,13,18,,,83,13.8,,1023.1,Praia da Vitória
2022-01-23,14.7,12,18,0.8,,42,5.1,,1024.7,Praia da Vitória
2022-01-24,13.6,8.7,16,0,,48,5.3,,1031.3,Praia da Vitória
2022-01-25,13.7,10.7,16.2,,,56,6.3,,1035.2,Praia da Vitória
2022-01-26,15.2,14,16.1,0.5,,10,11.5,,1035,Praia da Vitória
2022-01-27,14.7,13.5,18,0.3,,36,9.1,,1033.3,Praia da Vitória
2022-01-28,14.3,13,16.6,0,,79,10.3,,1031.4,Praia da Vitória
2022-01-29,14.5,12.7,16,0,,79,10.9,,1030.5,Praia da Vitória
2022-01-30,14.4,13.6,15.2,0,,37,15.3,,1031.8,Praia da Vitória
2022-01-31,15.4,14.2,17,,,84,22.3,,1033.8,Praia da Vitória
2022-02-01,15.7,14.9,17.2,,,107,20.8,,1030.4,Praia da Vitória
2022-02-02,15.2,14,18,,,108,13.2,,1024.8,Praia da Vitória
2022-02-03,14.6,12,18,,,64,9,,1023.5,Praia da Vitória
2022-02-04,14.6,13,16,,,25,11.9,,1027.7,Praia da Vitória
2022-02-05,14.3,13.6,15,8.9,,78,15,,1030.9,Praia da Vitória
2022-02-06,14.9,14,16,1,,106,21.2,,1030.8,Praia da Vitória
2022-02-07,15.9,14,18,6.1,,127,17.5,,1027.8,Praia da Vitória
2022-02-08,14.5,12.7,17,0,,109,9.2,,1024.5,Praia da Vitória
2022-02-09,14.4,12.5,16.5,0.3,,35,9.1,,1026.2,Praia da Vitória
2022-02-10,14.9,12.6,18,0,,81,9.8,,1030.3,Praia da Vitória
2022-02-11,14.5,11.2,18,,,180,8,,1031.2,Praia da Vitória
2022-02-12,14.9,10.6,18,,,243,12.2,,1028.3,Praia da Vitória
2022-02-13,15.7,13.7,18,,,326,14.5,,1027.8,Praia da Vitória
2022-02-14,14.6,12,17,,,278,4.9,,1029.6,Praia da Vitória
2022-02-15,16.5,13.7,20.1,,,225,10.9,,1030.2,Praia da Vitória
2022-02-16,16.2,12,19,,,221,16.9,,1029.3,Praia da Vitória
2022-02-17,14.9,11,17,2,,283,30.5,,1026.9,Praia da Vitória
2022-02-18,11,8.5,14,,,351,19.1,,1037.4,Praia da Vitória
2022-02-19,11.9,9.6,15,,,3,3.6,,1040.3,Praia da Vitória
2022-02-20,12.3,8,15,,,308,4.4,,1039.7,Praia da Vitória
2022-02-21,12.8,9,17,,,248,4.1,,1037.3,Praia da Vitória
2022-02-22,13.1,8.6,17,,,337,7.3,,1034.3,Praia da Vitória
2022-02-23,13.8,11.7,16,3,,354,18.1,,1030.9,Praia da Vitória
2022-02-24,14,12,17,1,,58,11.5,,1032.5,Praia da Vitória
2022-02-25,14.6,12,18.1,2,,185,11.9,,1028.2,Praia da Vitória
2022-02-26,16.2,14,19,0,,254,16,,1022.9,Praia da Vitória
2022-02-27,17.3,16.2,19,0,,228,26.5,,1018.2,Praia da Vitória
2022-02-28,15.5,13,17,7.1,,283,12.4,,1021.9,Praia da Vitória
2022-03-01,17,14,20,2,,221,19.6,,1024,Praia da Vitória
2022-03-02,15.5,13.7,18,2,,299,20.4,,1028.4,Praia da Vitória
2022-03-03,13.7,8,17,0,,192,11.5,,1032.1,Praia da Vitória
2022-03-04,17.1,15.2,19.1,0,,249,13.3,,1029,Praia da Vitória
2022-03-05,17.1,15,20,,,256,8.3,,1027,Praia da Vitória
2022-03-06,16.2,14.5,17,,,226,16.5,,1020.3,Praia da Vitória
2022-03-07,14.2,12,18,3,,289,28.6,,1019,Praia da Vitória
2022-03-08,14.3,11,16.6,0,,250,26.4,,1012.6,Praia da Vitória
2022-03-09,15.6,10.6,19,6.1,,260,15.1,,1016,Praia da Vitória
2022-03-10,15.2,13,17,0.3,,285,32.4,,1016,Praia da Vitória
2022-03-11,14,10.7,16.2,0.3,,252,20.5,,1016.8,Praia da Vitória
2022-03-12,14.8,13.5,16.2,0.8,,319,20.6,,1021.1,Praia da Vitória
2022-03-13,13.3,12,15,0,,320,27.1,,1028.5,Praia da Vitória
2022-03-14,14.3,10,18,,,312,14.2,,1029.4,Praia da Vitória
2022-03-15,14.9,13,17,,,324,15.5,,1027.9,Praia da Vitória
2022-03-16,14.2,10,17.2,,,100,11.5,,1031.9,Praia da Vitória
2022-03-17,15.4,13.6,17,,,154,30.8,,1024.1,Praia da Vitória
2022-03-18,13.6,9,16.5,3,,252,34.5,,1013.7,Praia da Vitória
2022-03-19,11.7,8.8,14,7.1,,308,27,,1022.2,Praia da Vitória
2022-03-20,13.9,10.8,16,0.3,,232,21.1,,1015.4,Praia da Vitória
2022-03-21,13.4,11,16.6,0,,291,25.8,,1016.7,Praia da Vitória
2022-03-22,14.7,12,18,0.5,,302,23.3,,1022.6,Praia da Vitória
2022-03-23,15.3,13,18.7,0.3,,297,8.6,,1025.6,Praia da Vitória
2022-03-24,15.2,12,18,0,,159,18,,1019.9,Praia da Vitória
2022-03-25,15.5,15,16,2,,142,39.4,,1007.6,Praia da Vitória
2022-03-26,14.9,13.6,16,45,,115,22.2,,1000.8,Praia da Vitória
2022-03-27,16.1,,,7.9,,,,,,Praia da Vitória
2022-03-28,15.6,14,17.2,0.3,,338,12,,1021.3,Praia da Vitória
2022-03-29,15.1,12,18.2,0,,302,15.7,,1023,Praia da Vitória
2022-03-30,15.8,14,18,1,,313,14.1,,1022.9,Praia da Vitória
2022-03-31,17.1,15,19.7,0,,217,8.9,,1021.8,Praia da Vitória
2022-04-01,15.9,13,19,0.8,,160,26.7,,1011.9,Praia da Vitória
2022-04-02,14.7,12,18,5.1,,136,12.6,,1005.8,Praia da Vitória
2022-04-03,15.8,14,18.2,2,,78,18.3,,1014.7,Praia da Vitória
2022-04-04,15.2,13,18,0,,122,13.8,,1023.9,Praia da Vitória
2022-04-05,15.1,11,20,,,184,7.5,,1025.8,Praia da Vitória
2022-04-06,17.3,14.8,20.4,,,220,21.9,,1022.1,Praia da Vitória
2022-04-07,17.3,15,19,0.3,,224,28,,1016.8,Praia da Vitória
2022-04-08,16.3,12.2,19,3,,208,25,,1012.7,Praia da Vitória
2022-04-09,14.1,12,17,2,,248,30.1,,1002.5,Praia da Vitória
2022-04-10,13.2,10,16.3,5.1,,297,43.9,,1003.2,Praia da Vitória
2022-04-11,16.1,13,20.4,0,,297,35.4,,1011.4,Praia da Vitória
2022-04-12,17.6,15,22.2,0,,253,16.4,,1016.5,Praia da Vitória
2022-04-13,16.9,14.8,19.6,0,,208,29.8,,1013,Praia da Vitória
2022-04-14,16.4,11,19.4,3,,191,14.2,,1018.3,Praia da Vitória
2022-04-15,17.2,15,20.4,0.8,,218,18.4,,1016.8,Praia da Vitória
2022-04-16,15.6,13.6,18,0.5,,29,6.4,,1023.5,Praia da Vitória
2022-04-17,15.8,13.9,19,0,,13,11.2,,1029.6,Praia da Vitória
2022-04-18,15.2,13.9,17.2,0,,37,13.2,,1032.6,Praia da Vitória
2022-04-19,15.2,12,18.4,0,,91,14,,1032.9,Praia da Vitória
2022-04-20,15.4,14,17.4,0,,32,8.5,,1031.2,Praia da Vitória
2022-04-21,14.3,13,16,,,319,24.4,,1024.6,Praia da Vitória
2022-04-22,14.2,13,16,0,,316,26.1,,1016.9,Praia da Vitória
2022-04-23,14.9,13,19,0,,264,15.6,,1011.1,Praia da Vitória
2022-04-24,15,11.9,19,0.3,,294,26.1,,1007.9,Praia da Vitória
2022-04-25,15.4,13,18,0,,302,22.9,,1010.5,Praia da Vitória
2022-04-26,15.6,10,20,0,,191,12.3,,1014.2,Praia da Vitória
2022-04-27,18.1,16.6,21,0.3,,169,27.4,,1014.7,Praia da Vitória
2022-04-28,16.7,16,18,52.1,,153,33.5,,1012.4,Praia da Vitória
2022-04-29,18.3,15.6,21.5,39.1,,180,23.7,,1013.1,Praia da Vitória
2022-04-30,17.4,15,20,0.3,,263,10,,1022.3,Praia da Vitória
2022-05-01,16.3,12.8,19,,,41,5.6,,1030,Praia da Vitória
2022-05-02,17.1,16,19,0,,66,6.3,,1031.5,Praia da Vitória
2022-05-03,17.1,15,20,0,,131,11.9,,1027.3,Praia da Vitória
2022-05-04,16.8,15,18,0.5,,157,15.3,,1024.2,Praia da Vitória
2022-05-05,17.2,15,19.2,2,,152,21.2,,1022.1,Praia da Vitória
2022-05-06,17.6,16,19.6,0.3,,189,21.5,,1019.3,Praia da Vitória
2022-05-07,14.4,10,17.3,3,,19,6.2,,1023.6,Praia da Vitória
2022-05-08,16.4,12,20.5,0,,296,6,,1025.5,Praia da Vitória
2022-05-09,17.8,15.5,19.4,,,316,7,,1026.5,Praia da Vitória
2022-05-10,17.4,13,21.1,0,,312,10,,1025.7,Praia da Vitória
2022-05-11,15.8,14,18.2,2,,347,17.9,,1024.9,Praia da Vitória
