date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-03-28,16.4,6,24,0,,171,8.1,,1020.5,
2023-03-29,17.7,14.5,23,0,,175,20.9,,1020.3,
2023-03-30,16.3,14.5,19,2,,198,21.2,,1023.8,
2023-03-31,15.5,12.4,17,3,,267,15.6,,1025.2,
2023-04-01,13.7,11.5,17,2.4,,272,13.9,,1025.1,
2023-04-02,12,4,17,0,,0,14.7,,1025.8,
2023-04-03,12.8,5,18,0.1,,30,10.4,,1018.3,
2023-04-04,16.2,10.6,24,0.9,,28,15,,1014.1,
2023-04-05,14.8,8,20,0,,17,15.2,,1017.2,
2023-04-06,15.7,5,23,0,,4,12,,1015.7,
2023-04-07,16.9,6,24,0,,181,8.8,,1013.9,
2023-04-08,15.5,9,22,0,,347,9.1,,1015.3,
2023-04-09,14.9,10,18,0,,348,11.5,,1020.6,
2023-04-10,14.5,9,19,0.1,,359,12.9,,1025.9,
2023-04-11,15.1,12.3,19,0.1,,329,10,,1024.4,
2023-04-12,13.3,10.3,16,3.1,,304,20.9,,1020.3,
2023-04-13,12,5,17,0.4,,352,13,,1023.4,
2023-04-14,13.8,11,17,5.8,,269,13.2,,1022.7,
2023-04-15,14.1,9,18,0,,1,16,,1024,
2023-04-16,16.3,8,22,0,,11,15,,1019.2,
2023-04-17,19.7,10,27,0,,29,14.7,,1013.6,
2023-04-18,18.8,10,25,0,,16,11.3,,1009.2,
2023-04-19,14.9,10,19,0,,214,9.4,,1010.6,
2023-04-20,14.8,12,18,0,,346,9.6,,1011.6,
2023-04-21,13.1,7,17,7.9,,156,12.2,,1006.8,
2023-04-22,14.6,10,19,0.4,,185,15.4,,1012.9,
2023-04-23,15.2,13.4,17.8,3.7,,224,16.6,,1017.7,
