date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2023-03-27,13.7,6,21.3,0,,4,6.7,25.9,1022.6,Alcanena
2023-03-28,16.8,8.6,27.5,0,,167,8.4,29.6,1020.6,Alcanena
2023-03-29,17.4,11.8,26,0,,202,11.4,38.9,1020.9,Alcanena
2023-03-30,17,14,20,0,,218,12.3,37,1024.8,Alcanena
2023-03-31,16.2,13,18,0.7,,275,11.8,31.5,1025.8,Alcanena
2023-04-01,13.9,10.6,17.1,2.4,,244,10,31.5,1025.5,Alcanena
2023-04-02,13.2,6,20,0,,0,9,33.3,1025.7,Alcanena
2023-04-03,12.6,6,20,0.5,,314,9.5,29.6,1018.5,Alcanena
2023-04-04,16.6,11.9,25,0.2,,0,13.1,42.6,1013.1,Alcanena
2023-04-05,15.4,6,25,0,,24,10,37,1016.5,Alcanena
2023-04-06,15.1,6.8,24.1,0,,357,7.6,31.5,1015.6,Alcanena
2023-04-07,15.8,7.6,24.2,0,,187,9,31.5,1014.2,Alcanena
2023-04-08,14.7,7.9,22,0,,232,7.9,27.8,1015.2,Alcanena
2023-04-09,14.6,9.5,20,0,,333,8.7,31.5,1020.9,Alcanena
2023-04-10,15,10,19,0,,350,12.3,37,1025.8,Alcanena
2023-04-11,15.9,14,18.1,0.2,,331,12.4,33.3,1024.4,Alcanena
2023-04-12,13.8,12,17,2.1,,303,14.5,44.5,1021.2,Alcanena
2023-04-13,12.5,7.5,16,0,,346,12.2,42.6,1023.3,Alcanena
2023-04-14,13.8,9,18,0.9,,318,11,35.2,1023.3,Alcanena
2023-04-15,16.1,14,19,0,,347,16.3,44.5,1023.6,Alcanena
2023-04-16,18.4,12,27,0,,17,11.8,37,1018.5,Alcanena
2023-04-17,19.8,9.7,30,0,,60,10.7,38.9,1012.9,Alcanena
2023-04-18,19.3,10.8,27.8,0,,43,10.8,33.3,1008.9,Alcanena
2023-04-19,15,9,20.6,0,,280,8.8,29.6,1010.7,Alcanena
2023-04-20,15.8,13,19,0,,320,7.9,29.6,1011.5,Alcanena
2023-04-21,12.9,9,16,17.6,,198,9.4,31.5,1007.2,Alcanena
2023-04-22,14.7,10,19,0.1,,215,10.3,31.5,1013.6,Alcanena
2023-04-23,15.8,11.5,19.6,0,,248,10.7,31.5,1018.8,Alcanena
