date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-03-08,13.8,11.7,15.2,7.4,,202,23.9,40.8,1007.7,
2023-03-09,12.8,10.2,15.1,18.8,,211,21.6,37,1012.2,
2023-03-10,13,11.5,16.2,10.2,,199,17.7,31.5,1021.3,
2023-03-11,13.9,12.7,14.7,3.8,,195,14.7,27.8,1022.8,
2023-03-12,14.2,12.5,17.8,9.1,,189,17.9,31.5,1021,
2023-03-13,12.5,10.4,14.4,7.6,,219,23.1,40.8,1016.4,
2023-03-14,11.2,8.7,14.9,5.3,,222,8.8,22.2,1023.7,
2023-03-15,12,8,17.5,0.5,,222,9.5,24.1,1018.1,
2023-03-16,11.2,9.4,14,0,,202,14.2,29.6,1009.4,
2023-03-17,10.9,8.3,13.5,19.8,,205,16.5,33.3,1010.7,
2023-03-18,11.2,9.3,13.5,24.4,,262,11.5,25.9,1018.2,
2023-03-19,10.9,6.8,16.9,3,,291,6.9,22.2,1023.5,
2023-03-20,11.1,7.7,17.9,0,,238,10.6,27.8,1021.7,
2023-03-21,11.6,9,15.7,0.5,,208,9.3,25.9,1020.5,
2023-03-22,11.3,8.8,14.3,0,,187,16.1,27.8,1016.8,
2023-03-23,11.9,11.2,13.7,1,,187,23.7,35.2,1013.2,
2023-03-24,12.1,9.5,14.5,22.1,,230,11.6,29.6,1019.4,
2023-03-25,10.6,6.3,14.1,0,,200,15.5,31.5,1022.2,
2023-03-26,11.1,,14.4,5.8,,,,,,
2023-03-27,11.8,5.7,19.8,0,,261,7.7,24.1,1024,
2023-03-28,16.1,10.8,21.2,0,,216,11.9,27.8,1020.4,
2023-03-29,16.6,13.9,21.6,0,,189,18.6,42.6,1018.7,
2023-03-30,14.1,11.4,16,2.5,,200,22.1,42.6,1022,
2023-03-31,13.1,12,14.2,5.1,,237,16.1,33.3,1023.8,
2023-04-01,11.7,9.5,14.8,6.6,,217,8.4,22.2,1025.3,
2023-04-02,11.1,4.4,18.9,2.8,,359,10.2,24.1,1027.3,
2023-04-03,11.3,6.9,15,0,,264,7.5,18.5,1019.5,
2023-04-04,14.7,7,22.5,0,,4,8.2,24.1,1015.3,
2023-04-05,14.2,8,21.1,0,,234,12.1,24.1,1018.2,
2023-04-06,15.9,7.4,24,0,,346,7.4,25.9,1017.2,
2023-04-07,16.3,10.9,22.6,0,,243,10.4,25.9,1014.3,
2023-04-08,16.6,11.3,24.4,0,,259,9.1,27.8,1015.5,
2023-04-09,13.4,9.6,19.3,0,,259,10.6,25.9,1020.7,
2023-04-10,12.8,9.1,17.1,0,,250,9.8,24.1,1025.9,
2023-04-11,12.9,10.8,16,1.5,,239,11.3,31.5,1023.5,
2023-04-12,10.9,9,13.7,6.6,,288,15,35.2,1019.1,
2023-04-13,9.2,5.5,12.8,5.1,,244,10.7,27.8,1022.2,
2023-04-14,12.2,9.5,15.1,26.4,,242,12.9,29.6,1020.9,
2023-04-15,13.9,9.5,19.4,18.3,,282,9.6,25.9,1024.5,
2023-04-16,15.9,9.5,23,0,,264,9.6,25.9,1020.7,
2023-04-17,18.7,13,26,0,,249,10.5,27.8,1015.2,
2023-04-18,16.9,11.3,23,0,,248,11.3,27.8,1010.1,
2023-04-19,15,9.8,21,0,,246,10.4,27.8,1010.1,
2023-04-20,13.6,11.8,16.4,0,,226,10.5,27.8,1011.2,
2023-04-21,10.8,8,12.3,5.9,,219,8.3,25.9,1006,
2023-04-22,12.5,9,17,9.6,,200,17.8,35.2,1011.2,
2023-04-23,14.4,13.1,15.9,25.7,,225,15.9,29.6,1016.2,
