date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2023-03-14,17.9,14.9,20.3,0,,59,30.3,,1022.5,Funchal
2023-03-15,17.4,14.3,20.8,0,,116,15.8,,1016.6,Funchal
2023-03-16,19.1,16.4,19.7,0.5,,219,21.4,,1015.1,Funchal
2023-03-17,18.7,17.6,17.9,0,,188,15.5,,1021,Funchal
2023-03-18,18.4,15.1,18.6,0,,29,25.9,,1023.3,Funchal
2023-03-19,17.7,16.3,18.3,0.2,,58,25.7,,1022.1,Funchal
2023-03-20,18.2,15.2,19.1,0,,50,28.8,,1020.5,Funchal
2023-03-21,18.2,16,19.2,0,,45,32.1,,1020.1,Funchal
2023-03-22,17.9,15.6,19.2,0,,52,27.5,,1018.7,Funchal
2023-03-23,18.1,14.5,20,0,,50,15.8,,1019.1,Funchal
2023-03-24,18.4,15.5,20.1,0,,56,18.4,,1022.7,Funchal
2023-03-25,18.4,15.2,21.7,0,,66,24.2,,1023.3,Funchal
2023-03-26,19.6,,,,,,,,,Funchal
2023-03-27,19.5,16.8,26.3,0,,74,20.5,,1020.9,Funchal
2023-03-28,20.5,17,27,0,,86,11.6,,1019.5,Funchal
2023-03-29,20.6,17.7,26.5,0,,102,11.4,,1021.8,Funchal
2023-03-30,20.4,17.1,26,0,,47,21.3,,1025.9,Funchal
2023-03-31,21.3,18.1,25.7,0,,50,28.2,,1026.7,Funchal
2023-04-01,20.1,16.7,24.2,0,,57,33.3,,1026.8,Funchal
2023-04-02,19.4,16.7,24.2,0,,58,33.2,,1024.3,Funchal
2023-04-03,19.7,17.4,21.1,0,,333,25.4,,1022,Funchal
2023-04-04,18.9,16.5,17.2,0.4,,13,37.3,,1019.7,Funchal
2023-04-05,20,16.6,18.9,0,,10,36.5,,1017.5,Funchal
2023-04-06,19.2,15.4,20,0,,334,24.5,,1017.6,Funchal
2023-04-07,18.1,16.4,19.2,0,,168,12.3,,1015.3,Funchal
2023-04-08,18.7,15,17.9,0,,182,9.9,,1015.9,Funchal
2023-04-09,19.1,16.6,20.2,0,,61,27.9,,1020,Funchal
2023-04-10,19.8,17.1,22.5,0,,34,38.9,,1025.1,Funchal
2023-04-11,19.6,17.1,23,0,,44,35.6,,1025,Funchal
2023-04-12,19.1,16.7,20.2,0,,34,34.8,,1023.2,Funchal
2023-04-13,19.3,16.9,19.1,0,,49,29.1,,1023.5,Funchal
2023-04-14,18.6,15.9,18.2,0,,54,35.4,,1023.5,Funchal
2023-04-15,18.9,15.5,21.3,0,,52,35.6,,1021.5,Funchal
2023-04-16,19.1,16.5,21.5,0,,29,28.1,,1016.7,Funchal
2023-04-17,18.8,16.1,21.8,0,,352,21,,1011.6,Funchal
2023-04-18,18.9,17.4,21.3,0,,336,24.8,,1011.4,Funchal
2023-04-19,17.7,16.1,20.2,1.6,,311,20,,1015.5,Funchal
2023-04-20,17.5,16.3,18.7,1.4,,239,20.8,,1014.4,Funchal
2023-04-21,18.6,16.7,21.4,5.3,,250,30.3,,1010.9,Funchal
2023-04-22,17.3,15.1,19.5,0.1,,112,10.9,,1015.2,Funchal
2023-04-23,18,16.1,20.3,0,,91,16.3,,1018.1,Funchal
