date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2023-03-06,13.2,11,15,10.4,,185,17.2,39,1009.9,Guimarães
2023-03-07,14,12,16,1.8,,208,19,38.9,1010.6,Guimarães
2023-03-08,14.7,14,15,39.5,,198,27.7,57,1009.6,Guimarães
2023-03-09,14.8,14,17,11.2,,211,19,41,1014.4,Guimarães
2023-03-10,14.5,14,16,2.6,,202,18.4,33.3,1022.9,Guimarães
2023-03-11,15.3,14,16,4.2,,193,14.5,29.6,1024,Guimarães
2023-03-12,14.5,12,19,1.4,,172,12,27.8,1021.3,Guimarães
2023-03-13,14.5,13,17,4,,231,17.8,39,1018.2,Guimarães
2023-03-14,12,8,16,0,,240,7.2,22,1023.8,Guimarães
2023-03-15,12.6,7,20,0,,96,7.6,20.4,1017.6,Guimarães
2023-03-16,12.7,9,18,15.5,,172,14.4,37,1010.1,Guimarães
2023-03-17,13.6,12,15,12.2,,225,17,38.9,1012.3,Guimarães
2023-03-18,12.8,10,15,3.4,,300,11.1,31.5,1019,Guimarães
2023-03-19,11.1,6,16,0,,4,7.7,28,1022.7,Guimarães
2023-03-20,12.2,6,19,0,,62,6.8,28,1021.5,Guimarães
2023-03-21,13.1,11,16,0.4,,10,8.1,25.9,1020.1,Guimarães
2023-03-22,13.2,10,16,0.2,,164,13.3,27.8,1017.1,Guimarães
2023-03-23,14.2,13,15,6.1,,182,25.1,46,1014.6,Guimarães
2023-03-24,13.8,9,17,14.6,,269,10.8,33.3,1020.1,Guimarães
2023-03-25,12.7,8,17,2.5,,170,17.3,34,1022.8,Guimarães
2023-03-26,,,,,,,,,,Guimarães
2023-03-27,12.7,7,19,0,,51,8.1,25.9,1022.7,Guimarães
2023-03-28,16.4,12,22,0,,153,11.9,23,1020.4,Guimarães
2023-03-29,17.3,13,21,0,,175,21.2,53,1019.9,Guimarães
2023-03-30,16.1,15,18,3,,204,21.4,39,1023.4,Guimarães
2023-03-31,15.3,14,17,1,,257,12.4,34,1024.5,Guimarães
2023-04-01,13.8,11,15,1.1,,262,9.3,27,1024.9,Guimarães
2023-04-02,11.7,4,17,0,,12,10.4,31.5,1025.7,Guimarães
2023-04-03,12.8,8,17,0.9,,359,8.2,32,1018.1,Guimarães
2023-04-04,16.3,10,24,0,,30,11.7,36,1014.4,Guimarães
2023-04-05,15.4,11,22,0,,40,11.3,31.5,1017.2,Guimarães
2023-04-06,15.6,7,25,0,,20,9.3,31.5,1015.9,Guimarães
2023-04-07,16.4,9,23,0,,187,8.7,24.1,1013.9,Guimarães
2023-04-08,15.1,8,21,0,,324,7.4,25.9,1015.2,Guimarães
2023-04-09,14,10,18,0,,337,9,29.6,1020.8,Guimarães
2023-04-10,14,9,18,0,,344,9.4,31.5,1025.8,Guimarães
2023-04-11,14.8,12,17,0.1,,280,7.8,27,1023.7,Guimarães
2023-04-12,13,9,15,3.5,,309,18.4,46.3,1019.8,Guimarães
2023-04-13,11.8,7,16,0.3,,290,9.6,29.6,1023,Guimarães
2023-04-14,14.2,12,16,4,,270,10.7,32,1022,Guimarães
2023-04-15,13.5,8,18,0,,10,11.8,40.8,1023.9,Guimarães
2023-04-16,17,10,23.4,0,,28,12,33,1019.2,Guimarães
2023-04-17,20.7,14,27.2,0,,60,15,33.3,1013.8,Guimarães
2023-04-18,18.5,12,25,0,,45,12.5,33.3,1009.4,Guimarães
2023-04-19,14.1,9,18,0,,198,9,24.1,1010.5,Guimarães
2023-04-20,14.9,11,18,0,,222,7.8,24.1,1011.3,Guimarães
2023-04-21,12.6,10,16,12.1,,145,13.9,32,1006.3,Guimarães
2023-04-22,14.6,10,18.1,0.8,,175,16.7,36,1012.5,Guimarães
2023-04-23,16.3,15.3,17.4,4.2,,223,13.9,29.6,1017.8,Guimarães
