date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-04-03,3.5,-2.4,10.7,0.8,,30,10.1,,1020.5,
2022-04-04,4.2,-1.7,11.5,0,,69,14,,1019.3,
2022-04-05,7,-0.7,15.2,0,,44,12.3,,1016.4,
2022-04-06,9.7,-1.3,20,0,,280,9,,1016.2,
2022-04-07,10.3,6.7,16.6,0,,267,15.6,,1021.3,
2022-04-08,10,8.3,12.3,0,,214,12.5,,1019.1,
2022-04-09,10.6,1.8,19.1,0.8,,288,6.3,,1018.6,
2022-04-10,12.8,3.4,21.7,0,,170,14.4,,1011.3,
2022-04-11,10.3,8.5,19.8,5.1,,166,14.1,,1004.8,
2022-04-12,9.1,6.8,15.5,5.1,,185,10.4,,1008.8,
2022-04-13,11.2,1.3,20,2,,302,6.8,,1016.1,
2022-04-14,13.8,5.4,20.7,0,,302,5.7,,1020.2,
2022-04-15,15.9,7.7,23.4,0,,235,7.1,,1022.3,
2022-04-16,17.4,7.6,26.1,0,,273,6.3,,1022,
2022-04-17,16.8,9.7,25.3,0,,299,7.7,,1019.1,
2022-04-18,14.3,6.8,22.8,0,,285,8.7,,1016.3,
2022-04-19,10.3,6.7,16.8,0,,282,12.1,,1015.4,
2022-04-20,9.4,3.3,16.4,0,,317,13,,1013.5,
2022-04-21,7.7,-2.3,16.4,0,,201,7.9,,1010.6,
2022-04-22,6.4,4.8,11.7,9.9,,166,10.8,,998.4,
2022-04-23,6.9,3.1,12,2,,271,12.8,,1003.2,
2022-04-24,9.4,4.1,16.3,0,,272,8.8,,1013.4,
2022-04-25,11.4,3,19,0,,161,9.1,,1012.9,
2022-04-26,10.3,6.1,16.9,0,,47,3.8,,1013.9,
2022-04-27,10.6,3.4,19,0.5,,291,7.5,,1017.3,
2022-04-28,13,5.1,19.2,0,,49,6.8,,1022.4,
2022-04-29,16.2,8,24.1,0,,208,6.3,,1025.2,
2022-04-30,17.4,8.4,25.5,0,,295,7.8,,1022.4,
2022-05-01,16,8,23.5,0,,277,9.3,,1018.7,
2022-05-02,11.2,6,19.9,0,,348,8.3,,1015,
