date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01,16.5,16,17.6,1.7,,247,26,,1016.4,
2022-01-02,17.3,15.5,18.6,1,,192,20.5,,1019.9,
2022-01-03,14.8,11.2,18.4,14.5,,8,20.9,,1021.9,
2022-01-04,12.9,7.9,16.5,0.8,,244,8.2,,1030.4,
2022-01-05,15.4,13.7,16.6,0.1,,225,12.2,,1031.2,
2022-01-06,14.9,13.5,16.2,0.8,,16,20.8,,1033.8,
2022-01-07,14.8,13.2,16.3,0.3,,58,11.9,,1036.8,
2022-01-08,14.7,13.2,16.7,0,,44,9.3,,1034.4,
2022-01-09,14.8,13.3,17,0,,172,15.6,,1026.2,
2022-01-10,16.1,14,18,1.8,,176,21.5,,1017.3,
2022-01-11,17.1,14.9,19.5,0.3,,105,21.4,,1023.3,
2022-01-12,15.3,13.5,17.4,3.6,,82,21.1,,1024.8,
2022-01-13,15.3,13.3,18.6,3.3,,75,13.8,,1019.4,
2022-01-14,16.1,14.3,18.6,0.8,,30,12.8,,1020.7,
2022-01-15,13.6,10.8,18.4,3.8,,23,27.9,,1023.8,
2022-01-16,13.3,10.8,15.4,0,,42,26.1,,1020,
2022-01-17,15.4,12.2,18.8,1.8,,88,20.2,,1015.9,
2022-01-18,16.3,13.7,18.8,46.2,,120,30.2,,1010.3,
2022-01-19,15.9,13.8,17.9,15.2,,80,23.8,,1011.1,
2022-01-20,17.2,15.3,19,0.8,,98,36.8,,1018,
2022-01-21,16.1,14.4,19,0,,65,25,,1022.7,
2022-01-22,15.4,13.9,18,0.5,,55,18.2,,1022.1,
2022-01-23,14.5,10.7,17.5,0,,34,15.9,,1024.2,
2022-01-24,15.2,13.6,17.9,0,,33,17.5,,1030.8,
2022-01-25,14.7,12.6,18.1,0.5,,43,13.6,,1034.8,
2022-01-26,14.6,12.6,18.1,1.5,,51,21.9,,1033.6,
2022-01-27,14.6,11.9,17.2,0,,60,19.4,,1032.2,
2022-01-28,13.8,11.6,17.2,1,,48,17.2,,1030.3,
2022-01-29,14.4,12,17,1,,55,14.7,,1029.6,
2022-01-30,13.8,11.6,17.6,21.1,,56,22.9,,1029.7,
2022-01-31,15.3,11.6,17.4,5.8,,67,26.6,,1032.3,
2022-02-01,14.9,12.7,17.9,0,,68,19.8,,1029.9,
2022-02-02,14.4,11.8,17.9,0,,53,15.3,,1024.4,
2022-02-03,15.5,13.4,17.8,0,,56,26,,1022,
2022-02-04,15.2,13.7,17.8,0,,54,23.7,,1026.4,
2022-02-05,14.9,12.5,17.9,0,,57,21.2,,1029.6,
2022-02-06,15.6,13.9,18.5,0.5,,77,27.3,,1030.2,
2022-02-07,15.2,13.1,18.5,2,,95,21.3,,1028.1,
2022-02-08,14.6,12.9,18.1,0.3,,56,13.3,,1024.4,
2022-02-09,14.3,12.2,17.5,0,,32,19.6,,1024.9,
2022-02-10,14.3,12.1,17.7,0.3,,57,18.2,,1029.5,
2022-02-11,14.4,12,17.7,0,,27,8.3,,1032.2,
2022-02-12,15.4,14,16.7,0,,266,20.9,,1029.7,
2022-02-13,15.5,13.6,17.4,4.8,,343,22,,1027.7,
2022-02-14,13.9,11,17.4,0.3,,344,10.6,,1030.4,
2022-02-15,14.9,10.3,17.9,0,,260,14.7,,1032.4,
2022-02-16,15.9,14.9,17.9,0.7,,245,18.6,,1032,
2022-02-17,15.1,11.4,17,1.8,,276,26.6,,1028,
2022-02-18,11.3,8.8,17,0,,19,23.4,,1036.4,
2022-02-19,12.9,10,15.9,0,,26,13.7,,1040.4,
2022-02-20,12.6,9,15.9,0,,13,16.3,,1040,
2022-02-21,13.7,10.9,17.7,0.3,,26,17.9,,1037.1,
2022-02-22,13.8,9.9,17.7,0,,34,18.5,,1033.4,
