date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2023-01-14,12.1,10.2,14.8,0,,167,9.2,26,1027.9,Coimbra
2023-01-15,10.5,8.6,11.9,2.4,,307,9.6,38,1028.4,Coimbra
2023-01-16,11.1,8.4,12.6,3.4,,267,16,42.6,1022.6,Coimbra
2023-01-17,10.4,6.9,12.3,14.7,,289,19.3,54,1012.7,Coimbra
2023-01-18,6.9,5.5,9.2,10.6,,315,11.5,46,1018.3,Coimbra
2023-01-19,7.9,5,11.2,4.5,,229,8.3,27.8,1025.5,Coimbra
2023-01-20,12.6,11.3,14.7,3.3,,315,9.5,34,1024.2,Coimbra
2023-01-21,12.2,10.3,14.8,0.9,,344,8.1,25,1024.8,Coimbra
2023-01-22,9.1,6.1,12.2,0,,51,10.3,33,1028.2,Coimbra
2023-01-23,7.3,3.8,12.1,0,,53,10.5,30,1026.8,Coimbra
2023-01-24,6.9,3.9,11.6,0,,54,11,34,1026.3,Coimbra
2023-01-25,6.6,3.4,11.3,0,,50,10.1,29.6,1029.2,Coimbra
2023-01-26,6.1,2.5,9.9,0.5,,45,7.3,22.2,1025.4,Coimbra
2023-01-27,7,3.6,12.1,0,,35,7.7,24.1,1022.7,Coimbra
2023-01-28,6.9,3.1,11.8,0,,41,9.2,35,1024.8,Coimbra
2023-01-29,7,4,11.6,0,,57,11.3,31.5,1025.5,Coimbra
2023-01-30,6.9,3,12.3,0,,58,9.1,29,1028.6,Coimbra
2023-01-31,7.3,3.5,12.8,0,,45,7.6,20.4,1031,Coimbra
2023-02-01,8,4.6,13.5,0,,52,8.6,27,1029.1,Coimbra
2023-02-02,9.4,5.8,15,0,,60,8.6,27,1029.3,Coimbra
2023-02-03,10.2,6.3,16,0,,44,7.9,21,1032.2,Coimbra
2023-02-04,10.6,6.6,16.9,0,,37,8.4,22.2,1032.6,Coimbra
2023-02-05,11.2,7.6,16.5,0,,53,11.6,50,1030.6,Coimbra
2023-02-06,10.4,6.4,15,0,,54,13,45,1024.2,Coimbra
2023-02-07,9.9,6.8,14.3,0,,63,11.6,35.2,1019.6,Coimbra
2023-02-08,9.8,7.2,13.3,6.2,,84,10.9,32,1020.1,Coimbra
2023-02-09,11.2,7.3,16.3,0,,62,10.9,29.6,1027.7,Coimbra
2023-02-10,10.8,7.7,15.2,0,,78,11.6,33,1031.1,Coimbra
2023-02-11,10.2,6.9,14.5,0,,78,12,39,1027.8,Coimbra
2023-02-12,11.7,8.5,15.1,0,,106,10.8,29.6,1027.1,Coimbra
2023-02-13,14,11.3,18.2,0,,125,9.4,29.6,1028.2,Coimbra
2023-02-14,14,11,18.2,0,,125,11,40,1024.3,Coimbra
2023-02-15,14.6,11.6,18.4,0,,71,8.7,27,1023.9,Coimbra
2023-02-16,13.3,9.7,18.9,0,,44,8.6,30,1028.2,Coimbra
2023-02-17,13.8,9.6,19.8,0,,61,10.5,27.8,1027.4,Coimbra
2023-02-18,13.7,11.2,16.7,0.3,,56,8.7,24.1,1026.3,Coimbra
2023-02-19,14.4,10.4,20.4,0,,50,7.2,22.2,1024.3,Coimbra
2023-02-20,14.7,12.3,18.3,1.2,,93,5.6,16.7,1021.2,Coimbra
2023-02-21,12.5,10.1,15.4,3.4,,214,5.9,20.4,1020.8,Coimbra
2023-02-22,11.4,9,14.4,0,,5,6.6,26,1021.5,Coimbra
2023-02-23,8.2,5,11.3,0.1,,338,11.3,37,1017.6,Coimbra
2023-02-24,6.5,2.3,10.5,1,,140,5.5,26,1012.5,Coimbra
2023-02-25,7.2,4.3,10.4,2.7,,172,5.8,16.7,1009.4,Coimbra
2023-02-26,9.2,6,14,0,,48,6.6,28,1012,Coimbra
2023-02-27,9,5,13.7,0,,43,7.4,28,1017.2,Coimbra
2023-02-28,7.5,3,12.8,0,,49,9.6,34,1022.8,Coimbra
2023-03-01,7.1,3.2,12.4,0,,38,8.6,26,1020.8,Coimbra
2023-03-02,7.7,2.3,14.1,0,,48,6.3,28,1020.9,Coimbra
2023-03-03,8.4,3.2,14.1,0,,22,6,23,1021.5,Coimbra
2023-03-04,10.7,6.2,16.8,0.9,,105,5.8,20.4,1019.7,Coimbra
2023-03-05,11.1,9.3,12.7,9.5,,154,10.6,48,1015.4,Coimbra
2023-03-06,12,10.4,14.1,5.7,,175,12.5,32,1012.1,Coimbra
2023-03-07,13.4,11.2,16.3,1.2,,215,9,24.1,1012.6,Coimbra
2023-03-08,14.8,13.9,16.3,22.4,,204,15,38.9,1012.3,Coimbra
2023-03-09,14.6,13.1,16.7,4.5,,234,12.8,39,1015.9,Coimbra
2023-03-10,14.9,12.9,18,0.5,,221,8,23,1023.8,Coimbra
2023-03-11,15.1,13.5,17.2,2.1,,248,7.2,24.1,1025.7,Coimbra
2023-03-12,15.1,11.8,19.5,0.3,,191,5.5,20.4,1023.2,Coimbra
2023-03-13,13.8,11.1,16.4,0.9,,234,10.6,35.2,1020.3,Coimbra
2023-03-14,12.7,9.6,16.8,0,,305,6.3,28,1024.5,Coimbra
2023-03-15,13.5,7.4,20.8,0,,96,6,22,1018.4,Coimbra
2023-03-16,14,10.1,18.3,6.1,,179,8.3,27.8,1011.3,Coimbra
2023-03-17,12.6,11.3,14.2,4.4,,222,10.6,29.6,1014.8,Coimbra
2023-03-18,12.2,10.1,15.1,3.8,,267,8,28,1019.9,Coimbra
2023-03-19,12.6,8,18.4,0,,3,6.1,23,1023.1,Coimbra
2023-03-20,13.5,9,19.7,0,,14,6.9,26,1021.7,Coimbra
2023-03-21,13.1,8.6,18.5,0.1,,4,6.9,26,1020.9,Coimbra
2023-03-22,12.6,9.6,16.6,0,,342,5.8,23,1018.1,Coimbra
2023-03-23,13.7,10.3,17.3,0.2,,184,8.7,26,1016,Coimbra
2023-03-24,14.1,11.2,16.9,4.2,,261,9.5,25.9,1020.4,Coimbra
2023-03-25,13.3,8.3,18.8,0,,195,6.6,24.1,1024,Coimbra
2023-03-26,,,,,,,,,,Coimbra
2023-03-27,14,8.1,22.1,0,,21,7.2,22,1022.9,Coimbra
2023-03-28,17.5,11.4,25.5,0,,150,7.8,31,1020.7,Coimbra
2023-03-29,17.8,13.4,24.1,0,,194,10.6,32,1020.7,Coimbra
2023-03-30,16.2,13.8,19.9,0,,219,9.3,31.5,1024.8,Coimbra
2023-03-31,15.5,13.2,17.6,1.2,,264,10.7,29.6,1026,Coimbra
2023-04-01,13.5,11.2,16.1,1.8,,242,6.5,27,1026.7,Coimbra
2023-04-02,13.6,8.9,20.1,0,,12,7.5,24.1,1025.8,Coimbra
2023-04-03,13.6,8.5,19.8,2,,10,6.6,32,1019.6,Coimbra
2023-04-04,15.8,10,23.8,0.6,,25,9.6,31.5,1013.5,Coimbra
2023-04-05,17,11.6,23.5,0,,35,12.2,33.3,1016.4,Coimbra
2023-04-06,17.2,10.8,25.9,0,,25,7.4,24.1,1015.6,Coimbra
2023-04-07,17.7,12.2,26,0,,177,7.5,25.9,1014.5,Coimbra
2023-04-08,17.4,11.6,24.6,0,,357,6.5,25.9,1015.2,Coimbra
2023-04-09,15.8,10.9,22,0.1,,327,7.2,29.6,1020.6,Coimbra
2023-04-10,15,11.8,20,0,,344,8.7,32,1026.1,Coimbra
2023-04-11,14.9,12,19,0.1,,335,9,27.8,1025.5,Coimbra
2023-04-12,12.9,10.4,14.2,1,,284,9.5,36,1021.5,Coimbra
2023-04-13,11.3,6.7,15.5,0,,355,9.3,33.3,1023.8,Coimbra
2023-04-14,12.9,9.9,16,0.8,,301,7.4,30,1023.4,Coimbra
2023-04-15,15.4,11,21.3,0,,352,9.2,33.3,1024.4,Coimbra
2023-04-16,18.5,12.2,27,0,,24,10,29.6,1019.2,Coimbra
2023-04-17,21.1,15.4,29,0,,40,10.5,31,1013.6,Coimbra
2023-04-18,20.5,15.6,27.6,0,,31,9.5,37,1009.6,Coimbra
2023-04-19,16.7,8.3,22.9,0,,318,7.2,27.8,1010.3,Coimbra
2023-04-20,15.3,11.6,20.4,0,,324,7.3,25.9,1012.4,Coimbra
2023-04-21,12.9,10.3,15.5,20.6,,183,8,34,1008.3,Coimbra
2023-04-22,14.2,10.2,18.9,0.6,,219,8.4,29.6,1013.4,Coimbra
2023-04-23,15.4,12,19,0.9,,231,8,27.8,1018.4,Coimbra
